25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.013392857}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25240.0, {'360082': -0.058035713, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.03125}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25250.0, {'360082': -0.12053572, '360086': -0.03125, 'GS_cluster_2415878664_254486231_359566_359576': -0.12946428}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25260.0, {'360082': -0.24107143, '360086': -0.05357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.026785715}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25270.0, {'360082': -0.375, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25280.0, {'360082': -0.6026786, '360086': -0.04464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.20535715}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25290.0, {'360082': -0.87053573, '360086': -0.13839285, 'GS_cluster_2415878664_254486231_359566_359576': -0.4330357}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25300.0, {'360082': -0.17857143, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -0.70089287}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25310.0, {'360082': -0.41517857, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.008928572}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25320.0, {'360082': -0.24107143, '360086': -0.116071425, 'GS_cluster_2415878664_254486231_359566_359576': -0.09375}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25330.0, {'360082': -0.008928572, '360086': -0.24107143, 'GS_cluster_2415878664_254486231_359566_359576': -0.19642857}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25340.0, {'360082': -0.06696428, '360086': -0.39285713, 'GS_cluster_2415878664_254486231_359566_359576': -0.39732143}, {'360082': 1, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25350.0, {'360082': -0.15625, '360086': -0.5714286, 'GS_cluster_2415878664_254486231_359566_359576': -0.66071427}, {'360082': 1, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25360.0, {'360082': -0.07589286, '360086': -0.10714286, 'GS_cluster_2415878664_254486231_359566_359576': -1.0}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25370.0, {'360082': -0.16071428, '360086': -0.17410715, 'GS_cluster_2415878664_254486231_359566_359576': -0.20982143}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
