25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.008928572}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25240.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.058035713}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25250.0, {'360082': 0.0, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.1875}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25260.0, {'360082': -0.035714287, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -0.10714286}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25270.0, {'360082': -0.125, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -0.25}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25280.0, {'360082': -0.3125, '360086': -0.21875, 'GS_cluster_2415878664_254486231_359566_359576': -0.46875}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25290.0, {'360082': -0.57589287, '360086': -0.36607143, 'GS_cluster_2415878664_254486231_359566_359576': -0.77678573}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25300.0, {'360082': -0.89285713, '360086': -0.58928573, 'GS_cluster_2415878664_254486231_359566_359576': -1.1339285}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25310.0, {'360082': -1.3348215, '360086': -0.8125, 'GS_cluster_2415878664_254486231_359566_359576': -1.5267857}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25320.0, {'360082': -1.8035715, '360086': -1.0357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.04910714}, {'360082': 11, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25330.0, {'360082': -1.4196428, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.10714286}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 12, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25340.0, {'360082': -1.90625, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 11, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 11, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25350.0, {'360082': -1.4107143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.38392857}, {'360082': 8, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25360.0, {'360082': -1.7678572, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.62946427}, {'360082': 8, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25370.0, {'360082': -1.2142857, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 10, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25380.0, {'360082': -0.33482143, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.20982143}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 6, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25390.0, {'360082': -0.3169643, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25400.0, {'360082': -0.08035714, '360086': -0.116071425, 'GS_cluster_2415878664_254486231_359566_359576': -0.3169643}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
