25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.02232143}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.13392857}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25240.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25250.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.24107143}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25260.0, {'360082': -0.035714287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.09821428}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25270.0, {'360082': -0.05357143, '360086': -0.0625, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25280.0, {'360082': -0.13392857, '360086': -0.26785713, 'GS_cluster_2415878664_254486231_359566_359576': -0.18303572}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 4, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25290.0, {'360082': -0.058035713, '360086': -0.53571427, 'GS_cluster_2415878664_254486231_359566_359576': -0.29017857}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25300.0, {'360082': -0.09821428, '360086': -0.65178573, 'GS_cluster_2415878664_254486231_359566_359576': -0.47767857}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25310.0, {'360082': -0.1875, '360086': -0.875, 'GS_cluster_2415878664_254486231_359566_359576': -0.56696427}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25320.0, {'360082': -0.2767857, '360086': -1.0982143, 'GS_cluster_2415878664_254486231_359566_359576': -0.76339287}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25330.0, {'360082': -0.4017857, '360086': -0.26339287, 'GS_cluster_2415878664_254486231_359566_359576': -0.92410713}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25340.0, {'360082': -0.026785715, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.02232143}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25350.0, {'360082': -0.13839285, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.21875}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25360.0, {'360082': -0.3080357, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.35267857}, {'360082': 5, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25370.0, {'360082': -0.14285715, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25380.0, {'360082': -0.09821428, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.09821428}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25390.0, {'360082': -0.1875, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -0.026785715}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25400.0, {'360082': -0.29464287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.24107143}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25410.0, {'360082': -0.48214287, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': -0.3482143}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
