57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': -0.02232143}, {'gneJ207': 1}, {'gneJ207': 2}, 
57660.0, {'gneJ207': -0.18303572}, {'gneJ207': 3}, {'gneJ207': 5}, 
57670.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57680.0, {'gneJ207': -0.084821425}, {'gneJ207': 3}, {'gneJ207': 3}, 
57690.0, {'gneJ207': -0.084821425}, {'gneJ207': 1}, {'gneJ207': 3}, 
57700.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57710.0, {'gneJ207': -0.102678575}, {'gneJ207': 5}, {'gneJ207': 5}, 
57720.0, {'gneJ207': -0.32589287}, {'gneJ207': 8}, {'gneJ207': 9}, 
57730.0, {'gneJ207': -0.4955357}, {'gneJ207': 10}, {'gneJ207': 10}, 
57740.0, {'gneJ207': -1.0535715}, {'gneJ207': 12}, {'gneJ207': 14}, 
57750.0, {'gneJ207': -1.5714285}, {'gneJ207': 14}, {'gneJ207': 19}, 
57760.0, {'gneJ207': -2.5089285}, {'gneJ207': 17}, {'gneJ207': 22}, 
57770.0, {'gneJ207': -3.5535715}, {'gneJ207': 17}, {'gneJ207': 26}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 31}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 21}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 20}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 17}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 16}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 16}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 16}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 21}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 16}, 
