57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': -0.013392857}, {'gneJ207': 2}, {'gneJ207': 2}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': -0.035714287}, {'gneJ207': 1}, {'gneJ207': 3}, 
57660.0, {'gneJ207': -0.20089285}, {'gneJ207': 3}, {'gneJ207': 6}, 
57670.0, {'gneJ207': -0.46875}, {'gneJ207': 3}, {'gneJ207': 7}, 
57680.0, {'gneJ207': -0.7589286}, {'gneJ207': 4}, {'gneJ207': 9}, 
57690.0, {'gneJ207': -1.1785715}, {'gneJ207': 5}, {'gneJ207': 11}, 
57700.0, {'gneJ207': -1.7053572}, {'gneJ207': 6}, {'gneJ207': 13}, 
57710.0, {'gneJ207': -2.2232144}, {'gneJ207': 6}, {'gneJ207': 12}, 
57720.0, {'gneJ207': -2.763393}, {'gneJ207': 6}, {'gneJ207': 13}, 
57730.0, {'gneJ207': -3.294643}, {'gneJ207': 6}, {'gneJ207': 12}, 
57740.0, {'gneJ207': -3.830357}, {'gneJ207': 6}, {'gneJ207': 12}, 
57750.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 13}, 
57760.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 14}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 19}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 10}, {'gneJ207': 22}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 8}, {'gneJ207': 20}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 18}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 16}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 13}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 13}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 14}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 14}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 16}, 
57890.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 17}, 
57900.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57910.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57920.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57930.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57940.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57950.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57960.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 13}, 
57970.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57980.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
57990.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 12}, 
58000.0, {'gneJ207': -4.0}, {'gneJ207': 6}, {'gneJ207': 13}, 
58010.0, {'gneJ207': -4.0}, {'gneJ207': 4}, {'gneJ207': 9}, 
58020.0, {'gneJ207': -4.0}, {'gneJ207': 4}, {'gneJ207': 7}, 
58030.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58040.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58050.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58060.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58070.0, {'gneJ207': -2.9285715}, {'gneJ207': 4}, {'gneJ207': 7}, 
58080.0, {'gneJ207': -3.2455356}, {'gneJ207': 5}, {'gneJ207': 8}, 
58090.0, {'gneJ207': -3.7142856}, {'gneJ207': 7}, {'gneJ207': 14}, 
58100.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58110.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58120.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58130.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58140.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 13}, 
58150.0, {'gneJ207': -2.299107}, {'gneJ207': 4}, {'gneJ207': 7}, 
58160.0, {'gneJ207': -2.017857}, {'gneJ207': 3}, {'gneJ207': 6}, 
58170.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58180.0, {'gneJ207': -0.13392857}, {'gneJ207': 3}, {'gneJ207': 6}, 
58190.0, {'gneJ207': -0.54910713}, {'gneJ207': 6}, {'gneJ207': 12}, 
58200.0, {'gneJ207': -1.1294643}, {'gneJ207': 7}, {'gneJ207': 13}, 
58210.0, {'gneJ207': -1.7098215}, {'gneJ207': 7}, {'gneJ207': 13}, 
58220.0, {'gneJ207': -1.1473215}, {'gneJ207': 4}, {'gneJ207': 9}, 
58230.0, {'gneJ207': -1.2455357}, {'gneJ207': 4}, {'gneJ207': 7}, 
58240.0, {'gneJ207': -1.21875}, {'gneJ207': 6}, {'gneJ207': 9}, 
58250.0, {'gneJ207': -1.625}, {'gneJ207': 6}, {'gneJ207': 10}, 
58260.0, {'gneJ207': -2.200893}, {'gneJ207': 7}, {'gneJ207': 14}, 
58270.0, {'gneJ207': -2.8660715}, {'gneJ207': 7}, {'gneJ207': 16}, 
58280.0, {'gneJ207': -3.4776785}, {'gneJ207': 7}, {'gneJ207': 17}, 
58290.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 16}, 
58300.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 15}, 
58310.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 14}, 
58320.0, {'gneJ207': -2.8392856}, {'gneJ207': 4}, {'gneJ207': 8}, 
