57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': -0.10714286}, {'gneJ207': 1}, {'gneJ207': 2}, 
57650.0, {'gneJ207': -0.18303572}, {'gneJ207': 2}, {'gneJ207': 4}, 
57660.0, {'gneJ207': -0.39285713}, {'gneJ207': 4}, {'gneJ207': 7}, 
57670.0, {'gneJ207': -0.69196427}, {'gneJ207': 4}, {'gneJ207': 8}, 
57680.0, {'gneJ207': -1.0535715}, {'gneJ207': 5}, {'gneJ207': 10}, 
57690.0, {'gneJ207': -1.6116072}, {'gneJ207': 6}, {'gneJ207': 16}, 
57700.0, {'gneJ207': -2.1294644}, {'gneJ207': 7}, {'gneJ207': 15}, 
57710.0, {'gneJ207': -2.7098215}, {'gneJ207': 7}, {'gneJ207': 15}, 
57720.0, {'gneJ207': -3.330357}, {'gneJ207': 7}, {'gneJ207': 14}, 
57730.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 21}, 
57740.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 23}, 
57750.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 21}, 
57760.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 23}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 19}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 19}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 8}, {'gneJ207': 21}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 8}, {'gneJ207': 21}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 10}, {'gneJ207': 23}, 
57820.0, {'gneJ207': -3.111607}, {'gneJ207': 8}, {'gneJ207': 15}, 
57830.0, {'gneJ207': -3.236607}, {'gneJ207': 6}, {'gneJ207': 14}, 
57840.0, {'gneJ207': -3.4285715}, {'gneJ207': 7}, {'gneJ207': 16}, 
57850.0, {'gneJ207': -1.1339285}, {'gneJ207': 4}, {'gneJ207': 8}, 
57860.0, {'gneJ207': -0.91964287}, {'gneJ207': 4}, {'gneJ207': 8}, 
57870.0, {'gneJ207': -1.46875}, {'gneJ207': 7}, {'gneJ207': 18}, 
57880.0, {'gneJ207': -2.125}, {'gneJ207': 7}, {'gneJ207': 16}, 
57890.0, {'gneJ207': -2.5401785}, {'gneJ207': 7}, {'gneJ207': 13}, 
57900.0, {'gneJ207': -1.2366072}, {'gneJ207': 4}, {'gneJ207': 8}, 
57910.0, {'gneJ207': -1.5401785}, {'gneJ207': 4}, {'gneJ207': 7}, 
57920.0, {'gneJ207': -0.23214285}, {'gneJ207': 1}, {'gneJ207': 1}, 
57930.0, {'gneJ207': -0.3482143}, {'gneJ207': 4}, {'gneJ207': 5}, 
57940.0, {'gneJ207': -0.6785714}, {'gneJ207': 5}, {'gneJ207': 9}, 
57950.0, {'gneJ207': -1.1160715}, {'gneJ207': 6}, {'gneJ207': 11}, 
57960.0, {'gneJ207': -0.4732143}, {'gneJ207': 3}, {'gneJ207': 5}, 
57970.0, {'gneJ207': -0.53125}, {'gneJ207': 4}, {'gneJ207': 6}, 
57980.0, {'gneJ207': -0.80803573}, {'gneJ207': 4}, {'gneJ207': 7}, 
57990.0, {'gneJ207': -0.12053572}, {'gneJ207': 1}, {'gneJ207': 2}, 
58000.0, {'gneJ207': -0.071428575}, {'gneJ207': 1}, {'gneJ207': 1}, 
