57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.013392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.071428575}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': -0.22321428}, {'gneJ207': 2}, {'gneJ207': 5}, 
57650.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57660.0, {'gneJ207': -0.017857144}, {'gneJ207': 1}, {'gneJ207': 2}, 
57670.0, {'gneJ207': -0.22767857}, {'gneJ207': 3}, {'gneJ207': 8}, 
57680.0, {'gneJ207': -0.34375}, {'gneJ207': 3}, {'gneJ207': 6}, 
57690.0, {'gneJ207': -0.5714286}, {'gneJ207': 4}, {'gneJ207': 9}, 
57700.0, {'gneJ207': -0.93303573}, {'gneJ207': 5}, {'gneJ207': 9}, 
57710.0, {'gneJ207': -1.4732143}, {'gneJ207': 6}, {'gneJ207': 16}, 
57720.0, {'gneJ207': -2.1026785}, {'gneJ207': 9}, {'gneJ207': 19}, 
57730.0, {'gneJ207': -2.9776785}, {'gneJ207': 10}, {'gneJ207': 22}, 
57740.0, {'gneJ207': -1.8125}, {'gneJ207': 8}, {'gneJ207': 16}, 
57750.0, {'gneJ207': -2.2901785}, {'gneJ207': 7}, {'gneJ207': 15}, 
57760.0, {'gneJ207': -2.9419644}, {'gneJ207': 8}, {'gneJ207': 17}, 
57770.0, {'gneJ207': -3.2232144}, {'gneJ207': 10}, {'gneJ207': 21}, 
57780.0, {'gneJ207': -3.888393}, {'gneJ207': 9}, {'gneJ207': 21}, 
57790.0, {'gneJ207': -2.205357}, {'gneJ207': 8}, {'gneJ207': 14}, 
57800.0, {'gneJ207': -2.3035715}, {'gneJ207': 6}, {'gneJ207': 13}, 
57810.0, {'gneJ207': -2.4732144}, {'gneJ207': 4}, {'gneJ207': 11}, 
57820.0, {'gneJ207': -3.044643}, {'gneJ207': 7}, {'gneJ207': 16}, 
57830.0, {'gneJ207': -2.6160715}, {'gneJ207': 7}, {'gneJ207': 17}, 
57840.0, {'gneJ207': -3.455357}, {'gneJ207': 8}, {'gneJ207': 21}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 10}, {'gneJ207': 23}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 22}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 20}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 7}, {'gneJ207': 18}, 
57890.0, {'gneJ207': -2.638393}, {'gneJ207': 4}, {'gneJ207': 10}, 
57900.0, {'gneJ207': -2.611607}, {'gneJ207': 4}, {'gneJ207': 8}, 
57910.0, {'gneJ207': -3.1473215}, {'gneJ207': 7}, {'gneJ207': 14}, 
57920.0, {'gneJ207': -0.7589286}, {'gneJ207': 4}, {'gneJ207': 6}, 
57930.0, {'gneJ207': -0.91964287}, {'gneJ207': 4}, {'gneJ207': 5}, 
57940.0, {'gneJ207': -0.16071428}, {'gneJ207': 1}, {'gneJ207': 2}, 
57950.0, {'gneJ207': -0.04910714}, {'gneJ207': 1}, {'gneJ207': 1}, 
57960.0, {'gneJ207': -0.09375}, {'gneJ207': 1}, {'gneJ207': 1}, 
