57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57660.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57670.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57680.0, {'gneJ207': -0.013392857}, {'gneJ207': 2}, {'gneJ207': 2}, 
57690.0, {'gneJ207': -0.21428572}, {'gneJ207': 6}, {'gneJ207': 6}, 
57700.0, {'gneJ207': -0.53125}, {'gneJ207': 12}, {'gneJ207': 12}, 
57710.0, {'gneJ207': -0.8035714}, {'gneJ207': 14}, {'gneJ207': 14}, 
57720.0, {'gneJ207': -1.1294643}, {'gneJ207': 12}, {'gneJ207': 13}, 
57730.0, {'gneJ207': -1.3839285}, {'gneJ207': 10}, {'gneJ207': 13}, 
57740.0, {'gneJ207': -1.7232143}, {'gneJ207': 10}, {'gneJ207': 13}, 
57750.0, {'gneJ207': -1.9553572}, {'gneJ207': 10}, {'gneJ207': 11}, 
57760.0, {'gneJ207': -1.6071428}, {'gneJ207': 6}, {'gneJ207': 7}, 
57770.0, {'gneJ207': -1.6294643}, {'gneJ207': 6}, {'gneJ207': 7}, 
57780.0, {'gneJ207': -1.8080357}, {'gneJ207': 8}, {'gneJ207': 9}, 
57790.0, {'gneJ207': -1.7232143}, {'gneJ207': 11}, {'gneJ207': 11}, 
57800.0, {'gneJ207': -0.8348214}, {'gneJ207': 7}, {'gneJ207': 8}, 
57810.0, {'gneJ207': -0.54910713}, {'gneJ207': 5}, {'gneJ207': 5}, 
57820.0, {'gneJ207': -0.14732143}, {'gneJ207': 1}, {'gneJ207': 2}, 
57830.0, {'gneJ207': -0.32589287}, {'gneJ207': 4}, {'gneJ207': 6}, 
57840.0, {'gneJ207': -0.12053572}, {'gneJ207': 2}, {'gneJ207': 2}, 
57850.0, {'gneJ207': -0.24553572}, {'gneJ207': 4}, {'gneJ207': 4}, 
57860.0, {'gneJ207': -0.04464286}, {'gneJ207': 2}, {'gneJ207': 2}, 
