57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': -0.05357143}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': -0.19196428}, {'gneJ207': 2}, {'gneJ207': 4}, 
57650.0, {'gneJ207': -0.5}, {'gneJ207': 4}, {'gneJ207': 11}, 
57660.0, {'gneJ207': -1.1607143}, {'gneJ207': 6}, {'gneJ207': 18}, 
57670.0, {'gneJ207': -2.1473215}, {'gneJ207': 9}, {'gneJ207': 25}, 
57680.0, {'gneJ207': -3.419643}, {'gneJ207': 12}, {'gneJ207': 32}, 
57690.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 44}, 
57700.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57710.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57720.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57730.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57740.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 39}, 
57750.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 35}, 
57760.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 37}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 41}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 31}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 40}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 49}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 49}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 49}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 39}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 39}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 47}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 49}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 52}, 
57890.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 52}, 
57900.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 50}, 
57910.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 50}, 
57920.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 50}, 
57930.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 50}, 
57940.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 50}, 
57950.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 50}, 
57960.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 48}, 
57970.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 48}, 
57980.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 48}, 
57990.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 45}, 
58000.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
58010.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
58020.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
58030.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
58040.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
58050.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
58060.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 43}, 
58070.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 43}, 
58080.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 43}, 
58090.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 43}, 
58100.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 43}, 
58110.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 35}, 
58120.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 33}, 
58130.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 38}, 
58140.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58150.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58160.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58170.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58180.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58190.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58200.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58210.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58220.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58230.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58240.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58250.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58260.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58270.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58280.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58290.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58300.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58310.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58320.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58330.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58340.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58350.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58360.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58370.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 41}, 
58380.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 33}, 
58390.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 33}, 
58400.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 39}, 
58410.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 39}, 
58420.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 40}, 
58430.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 44}, 
58440.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 50}, 
58450.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 52}, 
58460.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 55}, 
58470.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 59}, 
58480.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 63}, 
58490.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58500.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58510.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58520.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58530.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58540.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58550.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58560.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58570.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58580.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58590.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58600.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58610.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58620.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 67}, 
58630.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 56}, 
58640.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 44}, 
58650.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
58660.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 49}, 
58670.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 59}, 
58680.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 65}, 
58690.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 65}, 
58700.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 54}, 
58710.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 48}, 
58720.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 54}, 
58730.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 41}, 
58740.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 41}, 
58750.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
58760.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 57}, 
58770.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 62}, 
58780.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 66}, 
58790.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 52}, 
58800.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 52}, 
58810.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 58}, 
58820.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 58}, 
58830.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 58}, 
58840.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 58}, 
58850.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 45}, 
58860.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 46}, 
58870.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 51}, 
58880.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 38}, 
