57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': -0.09375}, {'gneJ207': 1}, {'gneJ207': 1}, 
57650.0, {'gneJ207': -0.19196428}, {'gneJ207': 2}, {'gneJ207': 6}, 
57660.0, {'gneJ207': -0.61160713}, {'gneJ207': 4}, {'gneJ207': 14}, 
57670.0, {'gneJ207': -1.3526785}, {'gneJ207': 7}, {'gneJ207': 20}, 
57680.0, {'gneJ207': -2.375}, {'gneJ207': 10}, {'gneJ207': 27}, 
57690.0, {'gneJ207': -3.7723215}, {'gneJ207': 15}, {'gneJ207': 36}, 
57700.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 42}, 
57710.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 43}, 
57720.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 48}, 
57730.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 52}, 
57740.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 56}, 
57750.0, {'gneJ207': -4.0}, {'gneJ207': 19}, {'gneJ207': 58}, 
57760.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 54}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 57}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 45}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 45}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 51}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 51}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57890.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57900.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57910.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57920.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 52}, 
57930.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 47}, 
57940.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 47}, 
57950.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 47}, 
57960.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 47}, 
57970.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 47}, 
57980.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 47}, 
57990.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 40}, 
58000.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 39}, 
58010.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 44}, 
