57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': -0.20089285}, {'gneJ207': 2}, {'gneJ207': 4}, 
57650.0, {'gneJ207': -0.48660713}, {'gneJ207': 3}, {'gneJ207': 10}, 
57660.0, {'gneJ207': -1.1205357}, {'gneJ207': 6}, {'gneJ207': 19}, 
57670.0, {'gneJ207': -2.0982144}, {'gneJ207': 9}, {'gneJ207': 25}, 
57680.0, {'gneJ207': -3.3839285}, {'gneJ207': 12}, {'gneJ207': 32}, 
57690.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 43}, 
57700.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57710.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57720.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57730.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57740.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57750.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57760.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57890.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57900.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57910.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57920.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57930.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57940.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57950.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57960.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57970.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57980.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
57990.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
58000.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
58010.0, {'gneJ207': -4.0}, {'gneJ207': 18}, {'gneJ207': 45}, 
