57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57640.0, {'gneJ207': -0.02232143}, {'gneJ207': 1}, {'gneJ207': 1}, 
57650.0, {'gneJ207': -0.04017857}, {'gneJ207': 1}, {'gneJ207': 3}, 
57660.0, {'gneJ207': -0.20089285}, {'gneJ207': 3}, {'gneJ207': 6}, 
57670.0, {'gneJ207': -0.57589287}, {'gneJ207': 3}, {'gneJ207': 11}, 
57680.0, {'gneJ207': -0.14285715}, {'gneJ207': 1}, {'gneJ207': 3}, 
57690.0, {'gneJ207': -0.4330357}, {'gneJ207': 6}, {'gneJ207': 12}, 
57700.0, {'gneJ207': -0.33482143}, {'gneJ207': 7}, {'gneJ207': 7}, 
57710.0, {'gneJ207': -0.51785713}, {'gneJ207': 8}, {'gneJ207': 9}, 
57720.0, {'gneJ207': -0.81696427}, {'gneJ207': 7}, {'gneJ207': 10}, 
57730.0, {'gneJ207': -1.3392857}, {'gneJ207': 9}, {'gneJ207': 14}, 
57740.0, {'gneJ207': -2.0357144}, {'gneJ207': 11}, {'gneJ207': 17}, 
57750.0, {'gneJ207': -2.3125}, {'gneJ207': 11}, {'gneJ207': 18}, 
57760.0, {'gneJ207': -2.6160715}, {'gneJ207': 11}, {'gneJ207': 19}, 
57770.0, {'gneJ207': -2.9285715}, {'gneJ207': 9}, {'gneJ207': 21}, 
57780.0, {'gneJ207': -3.549107}, {'gneJ207': 9}, {'gneJ207': 22}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 10}, {'gneJ207': 22}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 23}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 24}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 25}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 10}, {'gneJ207': 17}, 
57840.0, {'gneJ207': -3.611607}, {'gneJ207': 10}, {'gneJ207': 10}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 11}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 17}, 
