57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.0625}, {'gneJ207': 2}, {'gneJ207': 3}, 
57640.0, {'gneJ207': -0.20089285}, {'gneJ207': 2}, {'gneJ207': 4}, 
57650.0, {'gneJ207': -0.16071428}, {'gneJ207': 2}, {'gneJ207': 3}, 
57660.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57670.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
57680.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57690.0, {'gneJ207': -0.20089285}, {'gneJ207': 5}, {'gneJ207': 8}, 
57700.0, {'gneJ207': -0.7901786}, {'gneJ207': 10}, {'gneJ207': 17}, 
57710.0, {'gneJ207': -0.88839287}, {'gneJ207': 14}, {'gneJ207': 15}, 
57720.0, {'gneJ207': -1.3794643}, {'gneJ207': 15}, {'gneJ207': 15}, 
57730.0, {'gneJ207': -2.1294644}, {'gneJ207': 15}, {'gneJ207': 19}, 
57740.0, {'gneJ207': -3.0357144}, {'gneJ207': 15}, {'gneJ207': 21}, 
57750.0, {'gneJ207': -3.2098215}, {'gneJ207': 15}, {'gneJ207': 20}, 
57760.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 22}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 24}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 29}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 23}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 17}, {'gneJ207': 24}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 16}, {'gneJ207': 23}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 21}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 20}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 22}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 23}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 13}, {'gneJ207': 16}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 17}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 17}, 
57890.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 17}, 
57900.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 17}, 
57910.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 17}, 
57920.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 16}, 
57930.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 15}, 
57940.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 15}, 
57950.0, {'gneJ207': -4.0}, {'gneJ207': 13}, {'gneJ207': 14}, 
57960.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 14}, 
57970.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 9}, 
57980.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 10}, 
57990.0, {'gneJ207': -4.0}, {'gneJ207': 8}, {'gneJ207': 9}, 
58000.0, {'gneJ207': -4.0}, {'gneJ207': 8}, {'gneJ207': 8}, 
58010.0, {'gneJ207': -2.5535715}, {'gneJ207': 6}, {'gneJ207': 6}, 
