57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': -0.02232143}, {'gneJ207': 2}, {'gneJ207': 2}, 
57640.0, {'gneJ207': -0.017857144}, {'gneJ207': 1}, {'gneJ207': 1}, 
57650.0, {'gneJ207': -0.06696428}, {'gneJ207': 1}, {'gneJ207': 4}, 
57660.0, {'gneJ207': -0.20089285}, {'gneJ207': 3}, {'gneJ207': 6}, 
57670.0, {'gneJ207': -0.4642857}, {'gneJ207': 3}, {'gneJ207': 6}, 
57680.0, {'gneJ207': -0.7723214}, {'gneJ207': 4}, {'gneJ207': 9}, 
57690.0, {'gneJ207': -0.25892857}, {'gneJ207': 2}, {'gneJ207': 3}, 
57700.0, {'gneJ207': -0.10714286}, {'gneJ207': 5}, {'gneJ207': 6}, 
57710.0, {'gneJ207': -0.17857143}, {'gneJ207': 5}, {'gneJ207': 5}, 
57720.0, {'gneJ207': -0.45089287}, {'gneJ207': 8}, {'gneJ207': 9}, 
57730.0, {'gneJ207': -0.5535714}, {'gneJ207': 8}, {'gneJ207': 10}, 
57740.0, {'gneJ207': -1.1294643}, {'gneJ207': 11}, {'gneJ207': 15}, 
57750.0, {'gneJ207': -1.53125}, {'gneJ207': 11}, {'gneJ207': 15}, 
57760.0, {'gneJ207': -1.9598215}, {'gneJ207': 12}, {'gneJ207': 17}, 
57770.0, {'gneJ207': -1.5714285}, {'gneJ207': 10}, {'gneJ207': 10}, 
57780.0, {'gneJ207': -1.7678572}, {'gneJ207': 10}, {'gneJ207': 13}, 
57790.0, {'gneJ207': -1.8258928}, {'gneJ207': 11}, {'gneJ207': 12}, 
57800.0, {'gneJ207': -2.375}, {'gneJ207': 12}, {'gneJ207': 13}, 
57810.0, {'gneJ207': -2.299107}, {'gneJ207': 10}, {'gneJ207': 11}, 
57820.0, {'gneJ207': -2.4017856}, {'gneJ207': 8}, {'gneJ207': 10}, 
