57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': -0.026785715}, {'gneJ207': 1}, {'gneJ207': 2}, 
57660.0, {'gneJ207': -0.19196428}, {'gneJ207': 3}, {'gneJ207': 6}, 
57670.0, {'gneJ207': -0.45982143}, {'gneJ207': 3}, {'gneJ207': 7}, 
57680.0, {'gneJ207': -0.79910713}, {'gneJ207': 4}, {'gneJ207': 12}, 
57690.0, {'gneJ207': -0.25892857}, {'gneJ207': 2}, {'gneJ207': 3}, 
57700.0, {'gneJ207': -0.09821428}, {'gneJ207': 5}, {'gneJ207': 5}, 
57710.0, {'gneJ207': -0.33035713}, {'gneJ207': 6}, {'gneJ207': 6}, 
57720.0, {'gneJ207': -0.4375}, {'gneJ207': 8}, {'gneJ207': 8}, 
57730.0, {'gneJ207': -0.45089287}, {'gneJ207': 9}, {'gneJ207': 11}, 
57740.0, {'gneJ207': -0.71428573}, {'gneJ207': 8}, {'gneJ207': 9}, 
57750.0, {'gneJ207': -1.1383928}, {'gneJ207': 10}, {'gneJ207': 12}, 
57760.0, {'gneJ207': -1.4464285}, {'gneJ207': 12}, {'gneJ207': 13}, 
57770.0, {'gneJ207': -2.0}, {'gneJ207': 12}, {'gneJ207': 14}, 
57780.0, {'gneJ207': -2.138393}, {'gneJ207': 11}, {'gneJ207': 14}, 
57790.0, {'gneJ207': -2.2142856}, {'gneJ207': 10}, {'gneJ207': 11}, 
57800.0, {'gneJ207': -2.1919644}, {'gneJ207': 10}, {'gneJ207': 11}, 
57810.0, {'gneJ207': -2.6830356}, {'gneJ207': 10}, {'gneJ207': 11}, 
57820.0, {'gneJ207': -2.200893}, {'gneJ207': 9}, {'gneJ207': 9}, 
57830.0, {'gneJ207': -1.6741072}, {'gneJ207': 7}, {'gneJ207': 7}, 
57840.0, {'gneJ207': -1.2098215}, {'gneJ207': 5}, {'gneJ207': 5}, 
57850.0, {'gneJ207': -1.4419643}, {'gneJ207': 5}, {'gneJ207': 6}, 
57860.0, {'gneJ207': -1.9330357}, {'gneJ207': 10}, {'gneJ207': 15}, 
57870.0, {'gneJ207': -1.5625}, {'gneJ207': 8}, {'gneJ207': 13}, 
