57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57640.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57650.0, {'gneJ207': -0.04464286}, {'gneJ207': 1}, {'gneJ207': 4}, 
57660.0, {'gneJ207': -0.20089285}, {'gneJ207': 3}, {'gneJ207': 6}, 
57670.0, {'gneJ207': -0.45982143}, {'gneJ207': 3}, {'gneJ207': 8}, 
57680.0, {'gneJ207': -0.94196427}, {'gneJ207': 5}, {'gneJ207': 16}, 
57690.0, {'gneJ207': -1.3839285}, {'gneJ207': 6}, {'gneJ207': 17}, 
57700.0, {'gneJ207': -0.84821427}, {'gneJ207': 4}, {'gneJ207': 10}, 
57710.0, {'gneJ207': -1.1785715}, {'gneJ207': 5}, {'gneJ207': 12}, 
57720.0, {'gneJ207': -1.8169643}, {'gneJ207': 6}, {'gneJ207': 17}, 
57730.0, {'gneJ207': -0.93303573}, {'gneJ207': 10}, {'gneJ207': 13}, 
57740.0, {'gneJ207': -1.3526785}, {'gneJ207': 16}, {'gneJ207': 19}, 
57750.0, {'gneJ207': -2.1919644}, {'gneJ207': 17}, {'gneJ207': 22}, 
57760.0, {'gneJ207': -3.1919644}, {'gneJ207': 17}, {'gneJ207': 23}, 
57770.0, {'gneJ207': -3.5535715}, {'gneJ207': 17}, {'gneJ207': 19}, 
57780.0, {'gneJ207': -3.8392856}, {'gneJ207': 16}, {'gneJ207': 19}, 
57790.0, {'gneJ207': -3.8660715}, {'gneJ207': 14}, {'gneJ207': 19}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 17}, 
57810.0, {'gneJ207': -3.4464285}, {'gneJ207': 13}, {'gneJ207': 13}, 
57820.0, {'gneJ207': -3.330357}, {'gneJ207': 10}, {'gneJ207': 11}, 
57830.0, {'gneJ207': -3.9017856}, {'gneJ207': 11}, {'gneJ207': 14}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 17}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 14}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 14}, 
