25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.07589286}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': -0.058035713, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.17410715}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25250.0, {'360082': 0.0, '360086': -0.08035714, 'GS_cluster_2415878664_254486231_359566_359576': -0.07589286}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25260.0, {'360082': -0.071428575, '360086': -0.084821425, 'GS_cluster_2415878664_254486231_359566_359576': -0.09821428}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25270.0, {'360082': -0.17410715, '360086': -0.16517857, 'GS_cluster_2415878664_254486231_359566_359576': -0.1875}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25280.0, {'360082': -0.25892857, '360086': -0.3125, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 5, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25290.0, {'360082': -0.4107143, '360086': -0.5, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25300.0, {'360082': -0.67410713, '360086': -0.72321427, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25310.0, {'360082': -1.0714285, '360086': -0.9776786, 'GS_cluster_2415878664_254486231_359566_359576': -0.25892857}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 9, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25320.0, {'360082': -1.5, '360086': -1.2901785, 'GS_cluster_2415878664_254486231_359566_359576': -0.45089287}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 10, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25330.0, {'360082': -2.0, '360086': -0.24553572, 'GS_cluster_2415878664_254486231_359566_359576': -0.7723214}, {'360082': 13, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 13, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25340.0, {'360082': -2.59375, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.1428572}, {'360082': 14, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 14, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25350.0, {'360082': -3.2276785, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.5758928}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25360.0, {'360082': -3.9732144, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -2.1026785}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25370.0, {'360082': -4.0, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -2.6830356}, {'360082': 22, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 22, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25380.0, {'360082': -4.0, '360086': -0.13839285, 'GS_cluster_2415878664_254486231_359566_359576': -3.263393}, {'360082': 20, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 20, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25390.0, {'360082': -4.0, '360086': -0.34375, 'GS_cluster_2415878664_254486231_359566_359576': -2.325893}, {'360082': 20, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 20, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25400.0, {'360082': -4.0, '360086': -0.625, 'GS_cluster_2415878664_254486231_359566_359576': -2.7455356}, {'360082': 17, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 18, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25410.0, {'360082': -4.0, '360086': -0.98214287, 'GS_cluster_2415878664_254486231_359566_359576': -3.28125}, {'360082': 16, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25420.0, {'360082': -4.0, '360086': -1.3883928, 'GS_cluster_2415878664_254486231_359566_359576': -3.8482144}, {'360082': 16, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 16, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
