25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.08035714}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': 0.0, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.17857143}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25250.0, {'360082': 0.0, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -0.3125}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25260.0, {'360082': -0.04910714, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': -0.04464286}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25270.0, {'360082': -0.14732143, '360086': -0.17857143, 'GS_cluster_2415878664_254486231_359566_359576': -0.09821428}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25280.0, {'360082': -0.035714287, '360086': -0.32589287, 'GS_cluster_2415878664_254486231_359566_359576': -0.15178572}, {'360082': 1, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25290.0, {'360082': -0.08035714, '360086': -0.54910713, 'GS_cluster_2415878664_254486231_359566_359576': -0.33482143}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25300.0, {'360082': -0.25, '360086': -0.7723214, 'GS_cluster_2415878664_254486231_359566_359576': -0.6026786}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25310.0, {'360082': -0.54910713, '360086': -0.99553573, 'GS_cluster_2415878664_254486231_359566_359576': -0.90625}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25320.0, {'360082': -0.875, '360086': -1.21875, 'GS_cluster_2415878664_254486231_359566_359576': -1.2946428}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25330.0, {'360082': -1.2589285, '360086': -1.4419643, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25340.0, {'360082': -1.4866072, '360086': -1.6651785, 'GS_cluster_2415878664_254486231_359566_359576': -0.24107143}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25350.0, {'360082': -1.9821428, '360086': -1.9107143, 'GS_cluster_2415878664_254486231_359566_359576': -0.23660715}, {'360082': 12, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 12, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25360.0, {'360082': -2.517857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.51785713}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25370.0, {'360082': -2.0625, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.86160713}, {'360082': 14, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25380.0, {'360082': -2.763393, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -1.21875}, {'360082': 18, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 18, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25390.0, {'360082': -3.5669644, '360086': -0.17410715, 'GS_cluster_2415878664_254486231_359566_359576': -1.6116072}, {'360082': 18, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 18, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25400.0, {'360082': -4.0, '360086': -0.45089287, 'GS_cluster_2415878664_254486231_359566_359576': -2.017857}, {'360082': 18, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 18, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25410.0, {'360082': -4.0, '360086': -0.82589287, 'GS_cluster_2415878664_254486231_359566_359576': -2.4151785}, {'360082': 21, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25420.0, {'360082': -4.0, '360086': -1.2767857, 'GS_cluster_2415878664_254486231_359566_359576': -2.8482144}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
