25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25230.0, {'360082': -0.008928572, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.17410715}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25240.0, {'360082': -0.05357143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.16964285}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25250.0, {'360082': 0.0, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.32589287}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25260.0, {'360082': -0.035714287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.54910713}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25270.0, {'360082': -0.125, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.36160713}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25280.0, {'360082': -0.04017857, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.66964287}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25290.0, {'360082': -0.14285715, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -1.1473215}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25300.0, {'360082': -0.017857144, '360086': -0.19196428, 'GS_cluster_2415878664_254486231_359566_359576': -1.6830357}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25310.0, {'360082': -0.15625, '360086': -0.28125, 'GS_cluster_2415878664_254486231_359566_359576': -2.3526785}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
25320.0, {'360082': -0.24553572, '360086': -0.3705357, 'GS_cluster_2415878664_254486231_359566_359576': -3.125}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25330.0, {'360082': -0.0625, '360086': -0.45982143, 'GS_cluster_2415878664_254486231_359566_359576': -3.9955356}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
25340.0, {'360082': -0.06696428, '360086': -0.54910713, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
25350.0, {'360082': -0.21875, '360086': -0.63839287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
25360.0, {'360082': -0.071428575, '360086': -0.7276786, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
25370.0, {'360082': -0.15178572, '360086': -0.81696427, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
25380.0, {'360082': -0.41964287, '360086': -0.90625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 8, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
25390.0, {'360082': -0.49107143, '360086': -1.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 24}, 
25400.0, {'360082': -0.82589287, '360086': -1.1339285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 27}, 
25410.0, {'360082': -0.70089287, '360086': -1.2678572, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 29}, 
25420.0, {'360082': -1.0580357, '360086': -1.4017857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 32}, 
25430.0, {'360082': -1.4330357, '360086': -1.5982143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 10, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 30}, 
25440.0, {'360082': -1.6607143, '360086': -1.8214285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 31}, 
25450.0, {'360082': -2.1517856, '360086': -2.044643, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 33}, 
25460.0, {'360082': -2.642857, '360086': -2.267857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 34}, 
25470.0, {'360082': -1.9910715, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 9, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 10, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 36}, 
25480.0, {'360082': -2.3705356, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 9, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 9, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 36}, 
25490.0, {'360082': -2.7901785, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 11, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 34}, 
25500.0, {'360082': -3.3214285, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25510.0, {'360082': -3.9375, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 15, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25520.0, {'360082': -4.0, '360086': -0.15625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 17, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 35}, 
25530.0, {'360082': -2.7544644, '360086': -0.27232143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 14, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 14, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 38}, 
25540.0, {'360082': -3.3839285, '360086': -0.41964287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 15, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 38}, 
25550.0, {'360082': -4.0, '360086': -0.65625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 38}, 
25560.0, {'360082': -4.0, '360086': -0.92410713, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 17, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 17, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 41}, 
25570.0, {'360082': -4.0, '360086': -0.04017857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 43}, 
25580.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 49}, 
25590.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 12}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 51}, 
25600.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 15}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25610.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 15}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 62}, 
25620.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
25630.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
25640.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
25650.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
25660.0, {'360082': -4.0, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
25670.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
25680.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
25690.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 19, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 55}, 
25700.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 17, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 57}, 
25710.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 17, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25720.0, {'360082': -4.0, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 13, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25730.0, {'360082': -4.0, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25740.0, {'360082': -4.0, '360086': -0.11160714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 11, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
25750.0, {'360082': -4.0, '360086': -0.24553572, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 17, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 52}, 
25760.0, {'360082': -4.0, '360086': -0.3794643, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 53}, 
25770.0, {'360082': -4.0, '360086': -0.51339287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 48}, 
25780.0, {'360082': -4.0, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25790.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 12}, {'360082': 21, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 51}, 
