25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.02232143}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.017857144, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.008928572}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25240.0, {'360082': -0.0625, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.0625}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25250.0, {'360082': 0.0, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25260.0, {'360082': -0.04910714, '360086': -0.04017857, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25270.0, {'360082': 0.0, '360086': -0.12946428, 'GS_cluster_2415878664_254486231_359566_359576': -0.19642857}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25280.0, {'360082': -0.026785715, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25290.0, {'360082': -0.08928572, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25300.0, {'360082': -0.15178572, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25310.0, {'360082': -0.14285715, '360086': -0.116071425, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25320.0, {'360082': -0.23214285, '360086': -0.16071428, 'GS_cluster_2415878664_254486231_359566_359576': -0.0625}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25330.0, {'360082': -0.36607143, '360086': -0.03125, 'GS_cluster_2415878664_254486231_359566_359576': -0.24107143}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25340.0, {'360082': -0.54910713, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.54464287}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25350.0, {'360082': -0.78125, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.2857143}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25360.0, {'360082': -1.0267857, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -0.20535715}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 9, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25370.0, {'360082': -1.3080357, '360086': -0.14285715, 'GS_cluster_2415878664_254486231_359566_359576': -0.24107143}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 11, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25380.0, {'360082': -1.5491072, '360086': -0.2767857, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25390.0, {'360082': -1.9776785, '360086': -0.4107143, 'GS_cluster_2415878664_254486231_359566_359576': -0.102678575}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25400.0, {'360082': -2.5714285, '360086': -0.54464287, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 16, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25410.0, {'360082': -3.1785715, '360086': -0.7098214, 'GS_cluster_2415878664_254486231_359566_359576': -0.3482143}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25420.0, {'360082': -0.46875, '360086': -1.03125, 'GS_cluster_2415878664_254486231_359566_359576': -0.5535714}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25430.0, {'360082': -0.61160713, '360086': -1.2142857, 'GS_cluster_2415878664_254486231_359566_359576': -0.8035714}, {'360082': 7, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25440.0, {'360082': -1.0357143, '360086': -1.6607143, 'GS_cluster_2415878664_254486231_359566_359576': -1.2008928}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25450.0, {'360082': -1.2455357, '360086': -2.1517856, 'GS_cluster_2415878664_254486231_359566_359576': -1.6160715}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25460.0, {'360082': -1.6205357, '360086': -2.642857, 'GS_cluster_2415878664_254486231_359566_359576': -2.107143}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25470.0, {'360082': -1.7544643, '360086': -3.15625, 'GS_cluster_2415878664_254486231_359566_359576': -2.642857}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 10, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25480.0, {'360082': -2.1473215, '360086': -3.736607, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 9, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 9, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25490.0, {'360082': -2.5535715, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.25}, {'360082': 10, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25500.0, {'360082': -2.6339285, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.625}, {'360082': 12, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 12, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25510.0, {'360082': -2.8526785, '360086': -1.6830357, 'GS_cluster_2415878664_254486231_359566_359576': -1.0267857}, {'360082': 13, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
