25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.004464286}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.004464286, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.06696428}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': -0.04910714, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.16517857}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25250.0, {'360082': -0.12946428, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.29910713}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25260.0, {'360082': -0.2857143, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.4330357}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25270.0, {'360082': -0.07589286, '360086': -0.16071428, 'GS_cluster_2415878664_254486231_359566_359576': -0.59821427}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25280.0, {'360082': -0.21428572, '360086': -0.30357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.8348214}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25290.0, {'360082': -0.4375, '360086': -0.52678573, 'GS_cluster_2415878664_254486231_359566_359576': -1.2544643}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25300.0, {'360082': -0.73214287, '360086': -0.75, 'GS_cluster_2415878664_254486231_359566_359576': -1.7455357}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25310.0, {'360082': -1.1339285, '360086': -0.97321427, 'GS_cluster_2415878664_254486231_359566_359576': -2.0357144}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25320.0, {'360082': -1.5535715, '360086': -1.1964285, 'GS_cluster_2415878664_254486231_359566_359576': -2.5625}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25330.0, {'360082': -2.044643, '360086': -1.4196428, 'GS_cluster_2415878664_254486231_359566_359576': -3.2455356}, {'360082': 13, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 13, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
25340.0, {'360082': -2.642857, '360086': -1.6428572, 'GS_cluster_2415878664_254486231_359566_359576': -3.46875}, {'360082': 14, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 14, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
25350.0, {'360082': -3.2723215, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25360.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 17, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 17, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 23}, 
25370.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 21, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
25380.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 23, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
25390.0, {'360082': -4.0, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
25400.0, {'360082': -4.0, '360086': -0.08035714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 27}, 
25410.0, {'360082': -4.0, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 30}, 
25420.0, {'360082': -4.0, '360086': -0.18303572, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 33}, 
25430.0, {'360082': -4.0, '360086': -0.30357143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 36}, 
25440.0, {'360082': -4.0, '360086': -0.4375, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 36}, 
25450.0, {'360082': -4.0, '360086': -0.5714286, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 38}, 
25460.0, {'360082': -4.0, '360086': -0.70535713, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 39}, 
25470.0, {'360082': -4.0, '360086': -0.83928573, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 40}, 
25480.0, {'360082': -4.0, '360086': -0.97321427, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 40}, 
25490.0, {'360082': -4.0, '360086': -1.1071428, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 42}, 
25500.0, {'360082': -4.0, '360086': -1.2410715, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 43}, 
25510.0, {'360082': -4.0, '360086': -1.4330357, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 44}, 
25520.0, {'360082': -4.0, '360086': -1.65625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 12}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 48}, 
25530.0, {'360082': -4.0, '360086': -1.9241072, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 23, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 52}, 
25540.0, {'360082': -4.0, '360086': -2.21875, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 14}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 55}, 
25550.0, {'360082': -4.0, '360086': -2.5580356, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 14}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 56}, 
25560.0, {'360082': -4.0, '360086': -2.9151785, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 14}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 58}, 
25570.0, {'360082': -4.0, '360086': -3.2723215, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 61}, 
25580.0, {'360082': -4.0, '360086': -3.6294644, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 64}, 
25590.0, {'360082': -4.0, '360086': -3.986607, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 65}, 
25600.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 67}, 
25610.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 67}, 
25620.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 67}, 
25630.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 67}, 
25640.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 58}, 
25650.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 62}, 
25660.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 62}, 
25670.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 52}, 
25680.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 56}, 
25690.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25700.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25710.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25720.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25730.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25740.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25750.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 59}, 
25760.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 21, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 49}, 
