25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25230.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.17857143}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25240.0, {'360082': -0.058035713, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.36160713}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25250.0, {'360082': -0.13392857, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.35714287}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25260.0, {'360082': -0.26339287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.53571427}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25270.0, {'360082': -0.39732143, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.71428573}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25280.0, {'360082': -0.5848214, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.93303573}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25290.0, {'360082': -0.82589287, '360086': -0.16517857, 'GS_cluster_2415878664_254486231_359566_359576': -0.36160713}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25300.0, {'360082': -0.02232143, '360086': -0.27232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.58035713}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25310.0, {'360082': -0.13392857, '360086': -0.35714287, 'GS_cluster_2415878664_254486231_359566_359576': -0.92410713}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25320.0, {'360082': -0.32142857, '360086': -0.50446427, 'GS_cluster_2415878664_254486231_359566_359576': -0.27232143}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25330.0, {'360082': -0.4107143, '360086': -0.65178573, 'GS_cluster_2415878664_254486231_359566_359576': -0.46875}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25340.0, {'360082': -0.6339286, '360086': -0.8214286, 'GS_cluster_2415878664_254486231_359566_359576': -0.8035714}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25350.0, {'360082': -0.72321427, '360086': -0.05357143, 'GS_cluster_2415878664_254486231_359566_359576': -1.2142857}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25360.0, {'360082': -1.0357143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.2008928}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25370.0, {'360082': -1.3883928, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.2946428}, {'360082': 10, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25380.0, {'360082': -1.9866072, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -1.6339285}, {'360082': 16, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 16, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25390.0, {'360082': -2.736607, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -2.125}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25400.0, {'360082': -3.5892856, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -2.7410715}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 20, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
25410.0, {'360082': -4.0, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -3.450893}, {'360082': 20, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 20, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
25420.0, {'360082': -4.0, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 21, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
25430.0, {'360082': -3.9732144, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -2.4419644}, {'360082': 18, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 19, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
25440.0, {'360082': -4.0, '360086': -0.102678575, 'GS_cluster_2415878664_254486231_359566_359576': -1.7857143}, {'360082': 18, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 18, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
