25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.013392857}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.008928572, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.06696428}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': -0.05357143, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.1875}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25250.0, {'360082': 0.0, '360086': -0.09821428, 'GS_cluster_2415878664_254486231_359566_359576': -0.3169643}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25260.0, {'360082': -0.013392857, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': -0.5401786}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25270.0, {'360082': -0.06696428, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -0.76339287}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25280.0, {'360082': -0.20982143, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -1.0357143}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25290.0, {'360082': -0.41517857, '360086': -0.12053572, 'GS_cluster_2415878664_254486231_359566_359576': -1.3526785}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25300.0, {'360082': -0.65178573, '360086': -0.29910713, 'GS_cluster_2415878664_254486231_359566_359576': -1.7901785}, {'360082': 7, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25310.0, {'360082': -1.0446428, '360086': -0.47767857, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 9, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25320.0, {'360082': -1.4553572, '360086': -0.65625, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 10, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 10, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25330.0, {'360082': -1.9553572, '360086': -0.8348214, 'GS_cluster_2415878664_254486231_359566_359576': -0.12946428}, {'360082': 13, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25340.0, {'360082': -2.5401785, '360086': -1.0133928, 'GS_cluster_2415878664_254486231_359566_359576': -0.39732143}, {'360082': 14, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 14, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25350.0, {'360082': -3.174107, '360086': -1.1919643, 'GS_cluster_2415878664_254486231_359566_359576': -0.7098214}, {'360082': 15, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25360.0, {'360082': -3.919643, '360086': -1.3794643, 'GS_cluster_2415878664_254486231_359566_359576': -1.0982143}, {'360082': 17, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25370.0, {'360082': -4.0, '360086': -1.6205357, 'GS_cluster_2415878664_254486231_359566_359576': -1.5446428}, {'360082': 22, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 22, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25380.0, {'360082': -4.0, '360086': -1.9598215, 'GS_cluster_2415878664_254486231_359566_359576': -1.5267857}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25390.0, {'360082': -4.0, '360086': -2.3705356, 'GS_cluster_2415878664_254486231_359566_359576': -1.9776785}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25400.0, {'360082': -4.0, '360086': -2.8482144, 'GS_cluster_2415878664_254486231_359566_359576': -2.3348215}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25410.0, {'360082': -4.0, '360086': -3.3839285, 'GS_cluster_2415878664_254486231_359566_359576': -2.8526785}, {'360082': 23, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25420.0, {'360082': -4.0, '360086': -3.919643, 'GS_cluster_2415878664_254486231_359566_359576': -3.5669644}, {'360082': 23, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25430.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25440.0, {'360082': -4.0, '360086': -1.4017857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25450.0, {'360082': -4.0, '360086': -1.7589285, 'GS_cluster_2415878664_254486231_359566_359576': -2.8839285}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25460.0, {'360082': -4.0, '360086': -2.1160715, 'GS_cluster_2415878664_254486231_359566_359576': -0.19642857}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25470.0, {'360082': -4.0, '360086': -2.4910715, 'GS_cluster_2415878664_254486231_359566_359576': -0.25}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25480.0, {'360082': -4.0, '360086': -2.892857, 'GS_cluster_2415878664_254486231_359566_359576': -0.45982143}, {'360082': 23, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 23, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25490.0, {'360082': -4.0, '360086': -3.294643, 'GS_cluster_2415878664_254486231_359566_359576': -0.77678573}, {'360082': 22, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25500.0, {'360082': -4.0, '360086': -3.7410715, 'GS_cluster_2415878664_254486231_359566_359576': -1.1517857}, {'360082': 22, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 22, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25510.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.5535715}, {'360082': 22, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 22, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25520.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 22, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 22, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25530.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.13839285}, {'360082': 20, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 20, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25540.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.50446427}, {'360082': 20, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 20, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25550.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.94196427}, {'360082': 19, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 20, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25560.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.3973215}, {'360082': 19, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 19, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25570.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.8883928}, {'360082': 21, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 21, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25580.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -2.4285715}, {'360082': 22, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 22, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25590.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -3.0625}, {'360082': 19, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 19, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
25600.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -3.8214285}, {'360082': 19, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 19, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25610.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 19, '360086': 15, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
