25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.07589286}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.17410715}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25250.0, {'360082': 0.0, '360086': -0.04464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.3080357}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25260.0, {'360082': -0.017857144, '360086': -0.08928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.4419643}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25270.0, {'360082': -0.0625, '360086': -0.1875, 'GS_cluster_2415878664_254486231_359566_359576': -0.66071427}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25280.0, {'360082': -0.08928572, '360086': -0.375, 'GS_cluster_2415878664_254486231_359566_359576': -1.0535715}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25290.0, {'360082': -0.20535715, '360086': -0.59821427, 'GS_cluster_2415878664_254486231_359566_359576': -1.5}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25300.0, {'360082': -0.4375, '360086': -0.8214286, 'GS_cluster_2415878664_254486231_359566_359576': -1.9910715}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25310.0, {'360082': -0.79464287, '360086': -1.0446428, 'GS_cluster_2415878664_254486231_359566_359576': -2.5223215}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25320.0, {'360082': -1.1741072, '360086': -1.2678572, 'GS_cluster_2415878664_254486231_359566_359576': -3.1294644}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25330.0, {'360082': -1.6339285, '360086': -1.4910715, 'GS_cluster_2415878664_254486231_359566_359576': -3.799107}, {'360082': 12, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 12, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
25340.0, {'360082': -1.3080357, '360086': -1.7142857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
25350.0, {'360082': -1.7544643, '360086': -1.96875, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 10, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
25360.0, {'360082': -2.200893, '360086': -2.25, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 10, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 10, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25370.0, {'360082': -2.799107, '360086': -2.5625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 16, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25380.0, {'360082': -3.625, '360086': -2.888393, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 20, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25390.0, {'360082': -4.0, '360086': -3.3348215, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 21, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25400.0, {'360082': -4.0, '360086': -3.8392856, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25410.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25420.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 23, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25430.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 23, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25440.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
25450.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 23, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
25460.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 23, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 23}, 
