25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.008928572}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.06696428}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.16517857}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25250.0, {'360082': 0.0, '360086': -0.04017857, 'GS_cluster_2415878664_254486231_359566_359576': -0.29910713}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25260.0, {'360082': -0.058035713, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.4330357}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25270.0, {'360082': -0.15178572, '360086': -0.14732143, 'GS_cluster_2415878664_254486231_359566_359576': -0.6160714}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25280.0, {'360082': -0.3482143, '360086': -0.2544643, 'GS_cluster_2415878664_254486231_359566_359576': -0.9464286}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25290.0, {'360082': -0.61160713, '360086': -0.38839287, 'GS_cluster_2415878664_254486231_359566_359576': -1.4017857}, {'360082': 7, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25300.0, {'360082': -0.39285713, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -1.6383928}, {'360082': 6, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25310.0, {'360082': -0.66071427, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -2.125}, {'360082': 6, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 6, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
