25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.008928572}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.017857144, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': -0.0625, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.20535715}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25250.0, {'360082': -0.14732143, '360086': -0.03125, 'GS_cluster_2415878664_254486231_359566_359576': -0.41964287}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25260.0, {'360082': -0.25, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.71428573}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25270.0, {'360082': 0.0, '360086': -0.16517857, 'GS_cluster_2415878664_254486231_359566_359576': -1.0446428}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25280.0, {'360082': -0.07589286, '360086': -0.29910713, 'GS_cluster_2415878664_254486231_359566_359576': -1.4598215}, {'360082': 3, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25290.0, {'360082': -0.24107143, '360086': -0.52678573, 'GS_cluster_2415878664_254486231_359566_359576': -1.9151785}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25300.0, {'360082': -0.45982143, '360086': -0.79464287, 'GS_cluster_2415878664_254486231_359566_359576': -2.40625}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25310.0, {'360082': -0.7901786, '360086': -0.96875, 'GS_cluster_2415878664_254486231_359566_359576': -2.9375}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25320.0, {'360082': -1.1696428, '360086': -1.1919643, 'GS_cluster_2415878664_254486231_359566_359576': -3.5401785}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25330.0, {'360082': -1.6071428, '360086': -1.4151785, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
25340.0, {'360082': -2.1473215, '360086': -1.6383928, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 13, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 13, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
25350.0, {'360082': -2.7276785, '360086': -1.8973215, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 13, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 13, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 17}, 
25360.0, {'360082': -3.419643, '360086': -2.200893, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 16, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25370.0, {'360082': -4.0, '360086': -2.549107, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 20, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25380.0, {'360082': -4.0, '360086': -2.90625, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25390.0, {'360082': -4.0, '360086': -3.34375, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25400.0, {'360082': -4.0, '360086': -3.919643, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25410.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25420.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 23, '360086': 17, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
25430.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 23, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 21}, 
