25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.03125}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25240.0, {'360082': -0.058035713, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25250.0, {'360082': 0.0, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.16071428}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25260.0, {'360082': -0.0625, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.25}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25270.0, {'360082': 0.0, '360086': -0.08928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25280.0, {'360082': -0.04464286, '360086': -0.24553572, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25290.0, {'360082': -0.15625, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25300.0, {'360082': -0.32589287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.07589286}, {'360082': 5, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25310.0, {'360082': -0.61160713, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 7, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25320.0, {'360082': -0.94196427, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': -0.06696428}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25330.0, {'360082': -1.3348215, '360086': -0.09821428, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25340.0, {'360082': -1.8303572, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.04464286}, {'360082': 12, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25350.0, {'360082': -2.3705356, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.12053572}, {'360082': 13, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 13, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25360.0, {'360082': -2.642857, '360086': -0.16071428, 'GS_cluster_2415878664_254486231_359566_359576': -0.25892857}, {'360082': 14, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25370.0, {'360082': -3.09375, '360086': -0.28125, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 17, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 21, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25380.0, {'360082': -2.5982144, '360086': -0.30357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.14285715}, {'360082': 16, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 20, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25390.0, {'360082': -1.9375, '360086': -0.45535713, 'GS_cluster_2415878664_254486231_359566_359576': -0.45089287}, {'360082': 11, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25400.0, {'360082': -1.7946428, '360086': -0.6339286, 'GS_cluster_2415878664_254486231_359566_359576': -0.04017857}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 14, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25410.0, {'360082': -1.2946428, '360086': -0.59821427, 'GS_cluster_2415878664_254486231_359566_359576': -0.33035713}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25420.0, {'360082': -0.9285714, '360086': -0.80803573, 'GS_cluster_2415878664_254486231_359566_359576': -0.32142857}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25430.0, {'360082': -1.2857143, '360086': -0.77678573, 'GS_cluster_2415878664_254486231_359566_359576': -0.65625}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25440.0, {'360082': -1.4017857, '360086': -1.2232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.9151786}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25450.0, {'360082': -1.8482143, '360086': -1.6696428, 'GS_cluster_2415878664_254486231_359566_359576': -1.2857143}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25460.0, {'360082': -2.299107, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': -1.8482143}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25470.0, {'360082': -2.7901785, '360086': -0.08035714, 'GS_cluster_2415878664_254486231_359566_359576': -0.22321428}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 11, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25480.0, {'360082': -3.2857144, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.4017857}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25490.0, {'360082': -3.875, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.58928573}, {'360082': 14, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 14, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25500.0, {'360082': -3.9330356, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.06696428}, {'360082': 14, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 14, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25510.0, {'360082': -4.0, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -0.24553572}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25520.0, {'360082': -4.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.07589286}, {'360082': 17, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 17, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
