25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.013392857}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25230.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25240.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.20089285}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25250.0, {'360082': 0.0, '360086': -0.03125, 'GS_cluster_2415878664_254486231_359566_359576': -0.42410713}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25260.0, {'360082': -0.05357143, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.7276786}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25270.0, {'360082': -0.15178572, '360086': -0.16071428, 'GS_cluster_2415878664_254486231_359566_359576': -1.0580357}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25280.0, {'360082': -0.32589287, '360086': -0.28125, 'GS_cluster_2415878664_254486231_359566_359576': -1.46875}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25290.0, {'360082': -0.58928573, '360086': -0.45982143, 'GS_cluster_2415878664_254486231_359566_359576': -1.9241072}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25300.0, {'360082': -0.69196427, '360086': -0.68303573, 'GS_cluster_2415878664_254486231_359566_359576': -2.4151785}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25310.0, {'360082': -0.81696427, '360086': -0.90625, 'GS_cluster_2415878664_254486231_359566_359576': -2.9464285}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 7, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25320.0, {'360082': -1.1294643, '360086': -1.1294643, 'GS_cluster_2415878664_254486231_359566_359576': -3.549107}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 7, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25330.0, {'360082': -1.2321428, '360086': -1.3526785, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 10, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
