25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25220.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.04464286}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25230.0, {'360082': -0.02232143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.19196428}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25240.0, {'360082': -0.06696428, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.375}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25250.0, {'360082': -0.14732143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.35714287}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25260.0, {'360082': -0.26339287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.625}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25270.0, {'360082': -0.39732143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.90178573}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25280.0, {'360082': -0.54910713, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -1.2589285}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25290.0, {'360082': -0.76785713, '360086': -0.11160714, 'GS_cluster_2415878664_254486231_359566_359576': -1.7276785}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25300.0, {'360082': -1.0178572, '360086': -0.29017857, 'GS_cluster_2415878664_254486231_359566_359576': -2.1964285}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25310.0, {'360082': -1.28125, '360086': -0.5, 'GS_cluster_2415878664_254486231_359566_359576': -2.732143}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25320.0, {'360082': -1.5580357, '360086': -0.72321427, 'GS_cluster_2415878664_254486231_359566_359576': -3.330357}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25330.0, {'360082': -1.8169643, '360086': -0.9464286, 'GS_cluster_2415878664_254486231_359566_359576': -3.9732144}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
25340.0, {'360082': -2.0892856, '360086': -1.1696428, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 9, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
25350.0, {'360082': -2.40625, '360086': -1.4196428, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 10, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
25360.0, {'360082': -2.763393, '360086': -1.7053572, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 11, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25370.0, {'360082': -3.236607, '360086': -2.0357144, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 14, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25380.0, {'360082': -0.5714286, '360086': -2.392857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 6, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 18}, 
25390.0, {'360082': -0.8660714, '360086': -2.830357, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 11, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 14, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25400.0, {'360082': -0.9776786, '360086': -3.3348215, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 14, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 14, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25410.0, {'360082': -1.4107143, '360086': -3.9732144, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 13, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 13, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
25420.0, {'360082': -1.7633928, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 12, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 12, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 20}, 
25430.0, {'360082': -2.299107, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 12, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 12, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
25440.0, {'360082': -2.8348215, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 12, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 8}, {'360082': 12, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
25450.0, {'360082': -3.4330356, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 16, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 25}, 
25460.0, {'360082': -3.8035715, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 16, '360086': 18, 'GS_cluster_2415878664_254486231_359566_359576': 27}, 
25470.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 17, '360086': 19, 'GS_cluster_2415878664_254486231_359566_359576': 29}, 
25480.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 10}, {'360082': 16, '360086': 19, 'GS_cluster_2415878664_254486231_359566_359576': 29}, 
25490.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 16, '360086': 19, 'GS_cluster_2415878664_254486231_359566_359576': 30}, 
25500.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 17, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 17, '360086': 19, 'GS_cluster_2415878664_254486231_359566_359576': 32}, 
25510.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 23, '360086': 21, 'GS_cluster_2415878664_254486231_359566_359576': 34}, 
25520.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 12}, {'360082': 22, '360086': 21, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25530.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 22, '360086': 22, 'GS_cluster_2415878664_254486231_359566_359576': 40}, 
25540.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 14}, {'360082': 21, '360086': 23, 'GS_cluster_2415878664_254486231_359566_359576': 44}, 
25550.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 14}, {'360082': 21, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 45}, 
25560.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 15}, {'360082': 21, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 46}, 
25570.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 20, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 49}, 
25580.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 20, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 52}, 
25590.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 52}, 
25600.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 21, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25610.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25620.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 21, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25630.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 21, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25640.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25650.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25660.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25670.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25680.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 54}, 
25690.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 57}, 
25700.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 57}, 
25710.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 57}, 
25720.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 24, 'GS_cluster_2415878664_254486231_359566_359576': 57}, 
25730.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 25, 'GS_cluster_2415878664_254486231_359566_359576': 57}, 
25740.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 25, 'GS_cluster_2415878664_254486231_359566_359576': 57}, 
25750.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 25, 'GS_cluster_2415878664_254486231_359566_359576': 48}, 
25760.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 25, 'GS_cluster_2415878664_254486231_359566_359576': 40}, 
25770.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 26, 'GS_cluster_2415878664_254486231_359566_359576': 39}, 
25780.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 27, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25790.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 27, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25800.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 27, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25810.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 28, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25820.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 24, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 29, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25830.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 25, '360086': 29, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25840.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 23, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 29, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25850.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 27, '360086': 29, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25860.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 24, '360086': 29, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25870.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 29, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25880.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 23, '360086': 29, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25890.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 22, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 22, '360086': 32, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25900.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 21, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 26, '360086': 32, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25910.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 29, '360086': 32, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25920.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 20, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 29, '360086': 32, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25930.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 30, '360086': 33, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25940.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 18, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 32, '360086': 33, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25950.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 17, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 37, '360086': 34, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25960.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 39, '360086': 35, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25970.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 40, '360086': 35, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25980.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 17, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 43, '360086': 36, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
25990.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 42, '360086': 37, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26000.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 41, '360086': 37, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26010.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 15, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 40, '360086': 37, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26020.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 16, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 41, '360086': 37, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26030.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 18, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 44, '360086': 37, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26040.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 41, '360086': 37, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26050.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 40, '360086': 38, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26060.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 40, '360086': 38, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26070.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 41, '360086': 38, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26080.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 41, '360086': 38, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26090.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 42, '360086': 38, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26100.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 42, '360086': 39, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26110.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 44, '360086': 39, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
26120.0, {'360082': -4.0, '360086': -4.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 19, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 44, '360086': 39, 'GS_cluster_2415878664_254486231_359566_359576': 37}, 
