25210.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25220.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25230.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25240.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25250.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25260.0, {'GS_cluster_357187_359543': -0.04464286}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25270.0, {'GS_cluster_357187_359543': -0.035714287}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25280.0, {'GS_cluster_357187_359543': -0.07589286}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25290.0, {'GS_cluster_357187_359543': -0.12053572}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25300.0, {'GS_cluster_357187_359543': -0.16964285}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25310.0, {'GS_cluster_357187_359543': -0.29910713}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25320.0, {'GS_cluster_357187_359543': -0.017857144}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25330.0, {'GS_cluster_357187_359543': -0.09375}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25340.0, {'GS_cluster_357187_359543': -0.36160713}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
25350.0, {'GS_cluster_357187_359543': -0.09375}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25360.0, {'GS_cluster_357187_359543': -0.375}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 8}, 
25370.0, {'GS_cluster_357187_359543': -0.71875}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 15}, 
25380.0, {'GS_cluster_357187_359543': -0.66071427}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 11}, 
25390.0, {'GS_cluster_357187_359543': -0.8035714}, {'GS_cluster_357187_359543': 6}, {'GS_cluster_357187_359543': 10}, 
25400.0, {'GS_cluster_357187_359543': -0.39732143}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 8}, 
25410.0, {'GS_cluster_357187_359543': -0.3705357}, {'GS_cluster_357187_359543': 6}, {'GS_cluster_357187_359543': 9}, 
25420.0, {'GS_cluster_357187_359543': -0.29017857}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 9}, 
25430.0, {'GS_cluster_357187_359543': -0.35267857}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 8}, 
25440.0, {'GS_cluster_357187_359543': -0.19196428}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25450.0, {'GS_cluster_357187_359543': -0.21428572}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
25460.0, {'GS_cluster_357187_359543': -0.084821425}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25470.0, {'GS_cluster_357187_359543': -0.071428575}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25480.0, {'GS_cluster_357187_359543': -0.15178572}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
