25210.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25220.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25230.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25240.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25250.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25260.0, {'GS_cluster_357187_359543': -0.06696428}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25270.0, {'GS_cluster_357187_359543': -0.017857144}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25280.0, {'GS_cluster_357187_359543': -0.12946428}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 5}, 
25290.0, {'GS_cluster_357187_359543': -0.10714286}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25300.0, {'GS_cluster_357187_359543': -0.15178572}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25310.0, {'GS_cluster_357187_359543': -0.013392857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25320.0, {'GS_cluster_357187_359543': -0.071428575}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 4}, 
25330.0, {'GS_cluster_357187_359543': -0.071428575}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25340.0, {'GS_cluster_357187_359543': -0.0625}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 4}, 
25350.0, {'GS_cluster_357187_359543': -0.071428575}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25360.0, {'GS_cluster_357187_359543': -0.035714287}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25370.0, {'GS_cluster_357187_359543': -0.08928572}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
25380.0, {'GS_cluster_357187_359543': -0.38839287}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 8}, 
25390.0, {'GS_cluster_357187_359543': -0.058035713}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25400.0, {'GS_cluster_357187_359543': -0.21875}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 11}, 
25410.0, {'GS_cluster_357187_359543': -0.26339287}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
25420.0, {'GS_cluster_357187_359543': -0.4642857}, {'GS_cluster_357187_359543': 6}, {'GS_cluster_357187_359543': 8}, 
25430.0, {'GS_cluster_357187_359543': -0.33482143}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
25440.0, {'GS_cluster_357187_359543': -0.3169643}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
25450.0, {'GS_cluster_357187_359543': -0.09821428}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25460.0, {'GS_cluster_357187_359543': -0.08928572}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25470.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25480.0, {'GS_cluster_357187_359543': -0.03125}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
