25210.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25220.0, {'GS_cluster_357187_359543': -0.017857144}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25230.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25240.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25250.0, {'GS_cluster_357187_359543': -0.004464286}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25260.0, {'GS_cluster_357187_359543': -0.09821428}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 3}, 
25270.0, {'GS_cluster_357187_359543': -0.017857144}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25280.0, {'GS_cluster_357187_359543': -0.08928572}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25290.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25300.0, {'GS_cluster_357187_359543': -0.13839285}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 6}, 
25310.0, {'GS_cluster_357187_359543': -0.5223214}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 10}, 
25320.0, {'GS_cluster_357187_359543': -1.1473215}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 17}, 
25330.0, {'GS_cluster_357187_359543': -1.8080357}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 18}, 
25340.0, {'GS_cluster_357187_359543': -2.8035715}, {'GS_cluster_357187_359543': 11}, {'GS_cluster_357187_359543': 25}, 
25350.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 13}, {'GS_cluster_357187_359543': 32}, 
25360.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 15}, {'GS_cluster_357187_359543': 38}, 
25370.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 13}, {'GS_cluster_357187_359543': 36}, 
25380.0, {'GS_cluster_357187_359543': -3.625}, {'GS_cluster_357187_359543': 8}, {'GS_cluster_357187_359543': 26}, 
25390.0, {'GS_cluster_357187_359543': -2.9375}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 19}, 
25400.0, {'GS_cluster_357187_359543': -2.9598215}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 17}, 
25410.0, {'GS_cluster_357187_359543': -2.0848215}, {'GS_cluster_357187_359543': 8}, {'GS_cluster_357187_359543': 18}, 
25420.0, {'GS_cluster_357187_359543': -2.9330356}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 23}, 
25430.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 13}, {'GS_cluster_357187_359543': 31}, 
25440.0, {'GS_cluster_357187_359543': -3.544643}, {'GS_cluster_357187_359543': 13}, {'GS_cluster_357187_359543': 36}, 
25450.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 11}, {'GS_cluster_357187_359543': 38}, 
25460.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 12}, {'GS_cluster_357187_359543': 31}, 
25470.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 10}, {'GS_cluster_357187_359543': 29}, 
25480.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 10}, {'GS_cluster_357187_359543': 27}, 
25490.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 28}, 
25500.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 11}, {'GS_cluster_357187_359543': 26}, 
25510.0, {'GS_cluster_357187_359543': -3.575893}, {'GS_cluster_357187_359543': 10}, {'GS_cluster_357187_359543': 24}, 
25520.0, {'GS_cluster_357187_359543': -2.9151785}, {'GS_cluster_357187_359543': 11}, {'GS_cluster_357187_359543': 27}, 
25530.0, {'GS_cluster_357187_359543': -3.65625}, {'GS_cluster_357187_359543': 13}, {'GS_cluster_357187_359543': 32}, 
25540.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 15}, {'GS_cluster_357187_359543': 46}, 
25550.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 14}, {'GS_cluster_357187_359543': 44}, 
