25210.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25220.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25230.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25240.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25250.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25260.0, {'GS_cluster_357187_359543': -0.0625}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
25270.0, {'GS_cluster_357187_359543': -0.34375}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 9}, 
25280.0, {'GS_cluster_357187_359543': -0.8125}, {'GS_cluster_357187_359543': 6}, {'GS_cluster_357187_359543': 13}, 
25290.0, {'GS_cluster_357187_359543': -1.4732143}, {'GS_cluster_357187_359543': 8}, {'GS_cluster_357187_359543': 17}, 
25300.0, {'GS_cluster_357187_359543': -2.3348215}, {'GS_cluster_357187_359543': 10}, {'GS_cluster_357187_359543': 22}, 
25310.0, {'GS_cluster_357187_359543': -3.4464285}, {'GS_cluster_357187_359543': 11}, {'GS_cluster_357187_359543': 28}, 
25320.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 14}, {'GS_cluster_357187_359543': 36}, 
25330.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 43}, 
25340.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 46}, 
25350.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 48}, 
25360.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 50}, 
25370.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 52}, 
25380.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 56}, 
25390.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 58}, 
25400.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 62}, 
25410.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 19}, {'GS_cluster_357187_359543': 65}, 
25420.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 19}, {'GS_cluster_357187_359543': 68}, 
25430.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 22}, {'GS_cluster_357187_359543': 73}, 
25440.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 23}, {'GS_cluster_357187_359543': 77}, 
25450.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 24}, {'GS_cluster_357187_359543': 82}, 
25460.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 26}, {'GS_cluster_357187_359543': 84}, 
25470.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 27}, {'GS_cluster_357187_359543': 88}, 
25480.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 28}, {'GS_cluster_357187_359543': 91}, 
