25210.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25220.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25230.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25240.0, {'GS_cluster_357187_359543': -0.013392857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25250.0, {'GS_cluster_357187_359543': -0.008928572}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25260.0, {'GS_cluster_357187_359543': -0.102678575}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 5}, 
25270.0, {'GS_cluster_357187_359543': -0.4419643}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 10}, 
25280.0, {'GS_cluster_357187_359543': -0.96875}, {'GS_cluster_357187_359543': 6}, {'GS_cluster_357187_359543': 14}, 
25290.0, {'GS_cluster_357187_359543': -1.6830357}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 17}, 
25300.0, {'GS_cluster_357187_359543': -2.5982144}, {'GS_cluster_357187_359543': 10}, {'GS_cluster_357187_359543': 23}, 
25310.0, {'GS_cluster_357187_359543': -3.7901785}, {'GS_cluster_357187_359543': 12}, {'GS_cluster_357187_359543': 30}, 
25320.0, {'GS_cluster_357187_359543': -3.6339285}, {'GS_cluster_357187_359543': 11}, {'GS_cluster_357187_359543': 30}, 
25330.0, {'GS_cluster_357187_359543': -2.705357}, {'GS_cluster_357187_359543': 8}, {'GS_cluster_357187_359543': 24}, 
25340.0, {'GS_cluster_357187_359543': -2.294643}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 15}, 
25350.0, {'GS_cluster_357187_359543': -3.1339285}, {'GS_cluster_357187_359543': 10}, {'GS_cluster_357187_359543': 22}, 
25360.0, {'GS_cluster_357187_359543': -2.107143}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 20}, 
25370.0, {'GS_cluster_357187_359543': -2.857143}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 23}, 
25380.0, {'GS_cluster_357187_359543': -2.5848215}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 26}, 
25390.0, {'GS_cluster_357187_359543': -3.71875}, {'GS_cluster_357187_359543': 12}, {'GS_cluster_357187_359543': 32}, 
25400.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 33}, 
25410.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 37}, 
25420.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 43}, 
25430.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 13}, {'GS_cluster_357187_359543': 43}, 
25440.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 13}, {'GS_cluster_357187_359543': 45}, 
25450.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 14}, {'GS_cluster_357187_359543': 42}, 
25460.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 15}, {'GS_cluster_357187_359543': 41}, 
25470.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 54}, 
25480.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 16}, {'GS_cluster_357187_359543': 59}, 
