57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': -0.017857144}, {'gneJ207': 1}, {'gneJ207': 2}, 
57660.0, {'gneJ207': -0.19642857}, {'gneJ207': 3}, {'gneJ207': 6}, 
57670.0, {'gneJ207': -0.45982143}, {'gneJ207': 3}, {'gneJ207': 7}, 
57680.0, {'gneJ207': -0.875}, {'gneJ207': 4}, {'gneJ207': 14}, 
57690.0, {'gneJ207': -0.29017857}, {'gneJ207': 2}, {'gneJ207': 4}, 
57700.0, {'gneJ207': -0.22321428}, {'gneJ207': 6}, {'gneJ207': 6}, 
57710.0, {'gneJ207': -0.4375}, {'gneJ207': 9}, {'gneJ207': 9}, 
57720.0, {'gneJ207': -0.85714287}, {'gneJ207': 12}, {'gneJ207': 12}, 
57730.0, {'gneJ207': -1.1205357}, {'gneJ207': 11}, {'gneJ207': 13}, 
57740.0, {'gneJ207': -1.40625}, {'gneJ207': 11}, {'gneJ207': 12}, 
57750.0, {'gneJ207': -1.6160715}, {'gneJ207': 10}, {'gneJ207': 13}, 
57760.0, {'gneJ207': -1.9642857}, {'gneJ207': 10}, {'gneJ207': 12}, 
57770.0, {'gneJ207': -2.2098215}, {'gneJ207': 9}, {'gneJ207': 12}, 
57780.0, {'gneJ207': -2.125}, {'gneJ207': 10}, {'gneJ207': 13}, 
57790.0, {'gneJ207': -2.3080356}, {'gneJ207': 13}, {'gneJ207': 15}, 
57800.0, {'gneJ207': -2.6160715}, {'gneJ207': 12}, {'gneJ207': 14}, 
57810.0, {'gneJ207': -2.357143}, {'gneJ207': 11}, {'gneJ207': 11}, 
57820.0, {'gneJ207': -2.4910715}, {'gneJ207': 9}, {'gneJ207': 9}, 
57830.0, {'gneJ207': -2.892857}, {'gneJ207': 9}, {'gneJ207': 9}, 
57840.0, {'gneJ207': -2.830357}, {'gneJ207': 10}, {'gneJ207': 13}, 
57850.0, {'gneJ207': -2.044643}, {'gneJ207': 8}, {'gneJ207': 8}, 
57860.0, {'gneJ207': -2.46875}, {'gneJ207': 8}, {'gneJ207': 12}, 
57870.0, {'gneJ207': -2.0223215}, {'gneJ207': 9}, {'gneJ207': 13}, 
57880.0, {'gneJ207': -2.6517856}, {'gneJ207': 9}, {'gneJ207': 16}, 
57890.0, {'gneJ207': -2.1517856}, {'gneJ207': 8}, {'gneJ207': 13}, 
57900.0, {'gneJ207': -2.732143}, {'gneJ207': 8}, {'gneJ207': 13}, 
57910.0, {'gneJ207': -2.450893}, {'gneJ207': 8}, {'gneJ207': 13}, 
57920.0, {'gneJ207': -2.3482144}, {'gneJ207': 6}, {'gneJ207': 13}, 
57930.0, {'gneJ207': -2.392857}, {'gneJ207': 4}, {'gneJ207': 12}, 
57940.0, {'gneJ207': -0.7410714}, {'gneJ207': 2}, {'gneJ207': 5}, 
57950.0, {'gneJ207': -0.54464287}, {'gneJ207': 2}, {'gneJ207': 3}, 
57960.0, {'gneJ207': -0.7098214}, {'gneJ207': 3}, {'gneJ207': 4}, 
57970.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57980.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57990.0, {'gneJ207': -0.02232143}, {'gneJ207': 1}, {'gneJ207': 1}, 
58000.0, {'gneJ207': -0.026785715}, {'gneJ207': 2}, {'gneJ207': 2}, 
58010.0, {'gneJ207': -0.116071425}, {'gneJ207': 2}, {'gneJ207': 2}, 
58020.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58030.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58040.0, {'gneJ207': -0.071428575}, {'gneJ207': 2}, {'gneJ207': 3}, 
58050.0, {'gneJ207': -0.28125}, {'gneJ207': 3}, {'gneJ207': 5}, 
58060.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58070.0, {'gneJ207': -0.013392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
58080.0, {'gneJ207': -0.1875}, {'gneJ207': 3}, {'gneJ207': 6}, 
58090.0, {'gneJ207': -0.4017857}, {'gneJ207': 3}, {'gneJ207': 6}, 
58100.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58110.0, {'gneJ207': -0.05357143}, {'gneJ207': 2}, {'gneJ207': 3}, 
58120.0, {'gneJ207': -0.25892857}, {'gneJ207': 3}, {'gneJ207': 5}, 
58130.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58140.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58150.0, {'gneJ207': -0.04464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
58160.0, {'gneJ207': -0.08928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
58170.0, {'gneJ207': -0.13392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
58180.0, {'gneJ207': -0.17857143}, {'gneJ207': 1}, {'gneJ207': 1}, 
58190.0, {'gneJ207': -0.03125}, {'gneJ207': 2}, {'gneJ207': 3}, 
58200.0, {'gneJ207': -0.23214285}, {'gneJ207': 3}, {'gneJ207': 6}, 
58210.0, {'gneJ207': -0.05357143}, {'gneJ207': 1}, {'gneJ207': 2}, 
58220.0, {'gneJ207': -0.11160714}, {'gneJ207': 1}, {'gneJ207': 3}, 
58230.0, {'gneJ207': -0.14732143}, {'gneJ207': 1}, {'gneJ207': 3}, 
58240.0, {'gneJ207': -0.29464287}, {'gneJ207': 1}, {'gneJ207': 4}, 
58250.0, {'gneJ207': -0.6026786}, {'gneJ207': 3}, {'gneJ207': 10}, 
58260.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58270.0, {'gneJ207': -0.17857143}, {'gneJ207': 3}, {'gneJ207': 8}, 
58280.0, {'gneJ207': -0.19642857}, {'gneJ207': 1}, {'gneJ207': 3}, 
