57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.04910714}, {'gneJ207': 1}, {'gneJ207': 1}, 
57640.0, {'gneJ207': -0.10714286}, {'gneJ207': 1}, {'gneJ207': 2}, 
57650.0, {'gneJ207': -0.1875}, {'gneJ207': 2}, {'gneJ207': 5}, 
57660.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57670.0, {'gneJ207': -0.08035714}, {'gneJ207': 1}, {'gneJ207': 3}, 
57680.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57690.0, {'gneJ207': -0.06696428}, {'gneJ207': 3}, {'gneJ207': 3}, 
57700.0, {'gneJ207': -0.27232143}, {'gneJ207': 8}, {'gneJ207': 8}, 
57710.0, {'gneJ207': -0.71428573}, {'gneJ207': 12}, {'gneJ207': 12}, 
57720.0, {'gneJ207': -1.0}, {'gneJ207': 11}, {'gneJ207': 14}, 
57730.0, {'gneJ207': -1.7142857}, {'gneJ207': 12}, {'gneJ207': 18}, 
57740.0, {'gneJ207': -1.9955357}, {'gneJ207': 12}, {'gneJ207': 16}, 
57750.0, {'gneJ207': -2.5}, {'gneJ207': 15}, {'gneJ207': 21}, 
57760.0, {'gneJ207': -2.2767856}, {'gneJ207': 13}, {'gneJ207': 13}, 
57770.0, {'gneJ207': -2.9017856}, {'gneJ207': 14}, {'gneJ207': 17}, 
57780.0, {'gneJ207': -3.575893}, {'gneJ207': 13}, {'gneJ207': 17}, 
57790.0, {'gneJ207': -3.419643}, {'gneJ207': 12}, {'gneJ207': 14}, 
57800.0, {'gneJ207': -3.4642856}, {'gneJ207': 12}, {'gneJ207': 13}, 
57810.0, {'gneJ207': -3.40625}, {'gneJ207': 10}, {'gneJ207': 11}, 
57820.0, {'gneJ207': -2.767857}, {'gneJ207': 8}, {'gneJ207': 8}, 
57830.0, {'gneJ207': -2.1785715}, {'gneJ207': 6}, {'gneJ207': 6}, 
57840.0, {'gneJ207': -1.6205357}, {'gneJ207': 4}, {'gneJ207': 7}, 
57850.0, {'gneJ207': -0.69196427}, {'gneJ207': 2}, {'gneJ207': 2}, 
57860.0, {'gneJ207': -0.04464286}, {'gneJ207': 3}, {'gneJ207': 3}, 
57870.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57880.0, {'gneJ207': -0.14285715}, {'gneJ207': 4}, {'gneJ207': 7}, 
57890.0, {'gneJ207': -0.18303572}, {'gneJ207': 2}, {'gneJ207': 3}, 
57900.0, {'gneJ207': -0.11160714}, {'gneJ207': 1}, {'gneJ207': 2}, 
57910.0, {'gneJ207': -0.15178572}, {'gneJ207': 1}, {'gneJ207': 1}, 
