57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': -0.0625}, {'gneJ207': 2}, {'gneJ207': 3}, 
57640.0, {'gneJ207': -0.20535715}, {'gneJ207': 2}, {'gneJ207': 4}, 
57650.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57660.0, {'gneJ207': -0.084821425}, {'gneJ207': 4}, {'gneJ207': 4}, 
57670.0, {'gneJ207': -0.11160714}, {'gneJ207': 2}, {'gneJ207': 2}, 
57680.0, {'gneJ207': -0.29464287}, {'gneJ207': 5}, {'gneJ207': 7}, 
57690.0, {'gneJ207': -0.22321428}, {'gneJ207': 7}, {'gneJ207': 7}, 
57700.0, {'gneJ207': -0.6473214}, {'gneJ207': 13}, {'gneJ207': 15}, 
57710.0, {'gneJ207': -1.0848215}, {'gneJ207': 15}, {'gneJ207': 20}, 
57720.0, {'gneJ207': -1.875}, {'gneJ207': 16}, {'gneJ207': 22}, 
57730.0, {'gneJ207': -2.674107}, {'gneJ207': 16}, {'gneJ207': 24}, 
57740.0, {'gneJ207': -2.78125}, {'gneJ207': 15}, {'gneJ207': 19}, 
57750.0, {'gneJ207': -3.455357}, {'gneJ207': 15}, {'gneJ207': 18}, 
57760.0, {'gneJ207': -3.3794644}, {'gneJ207': 14}, {'gneJ207': 17}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 19}, 
57780.0, {'gneJ207': -4.0}, {'gneJ207': 13}, {'gneJ207': 20}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 21}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 20}, 
57810.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 18}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 13}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 15}, {'gneJ207': 15}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 14}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 15}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 14}, 
57870.0, {'gneJ207': -3.84375}, {'gneJ207': 9}, {'gneJ207': 13}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 16}, 
57890.0, {'gneJ207': -2.9419644}, {'gneJ207': 8}, {'gneJ207': 9}, 
57900.0, {'gneJ207': -3.174107}, {'gneJ207': 8}, {'gneJ207': 8}, 
57910.0, {'gneJ207': -1.9464285}, {'gneJ207': 8}, {'gneJ207': 8}, 
57920.0, {'gneJ207': -1.5089285}, {'gneJ207': 6}, {'gneJ207': 8}, 
57930.0, {'gneJ207': -0.79910713}, {'gneJ207': 4}, {'gneJ207': 4}, 
57940.0, {'gneJ207': -0.14732143}, {'gneJ207': 1}, {'gneJ207': 2}, 
57950.0, {'gneJ207': -0.04017857}, {'gneJ207': 1}, {'gneJ207': 2}, 
57960.0, {'gneJ207': -0.16517857}, {'gneJ207': 2}, {'gneJ207': 4}, 
57970.0, {'gneJ207': -0.39732143}, {'gneJ207': 2}, {'gneJ207': 6}, 
57980.0, {'gneJ207': -0.42410713}, {'gneJ207': 3}, {'gneJ207': 5}, 
57990.0, {'gneJ207': -0.02232143}, {'gneJ207': 1}, {'gneJ207': 1}, 
58000.0, {'gneJ207': -0.026785715}, {'gneJ207': 1}, {'gneJ207': 1}, 
58010.0, {'gneJ207': -0.12946428}, {'gneJ207': 1}, {'gneJ207': 3}, 
58020.0, {'gneJ207': -0.29910713}, {'gneJ207': 2}, {'gneJ207': 4}, 
58030.0, {'gneJ207': -0.34375}, {'gneJ207': 2}, {'gneJ207': 3}, 
58040.0, {'gneJ207': -0.5625}, {'gneJ207': 3}, {'gneJ207': 7}, 
58050.0, {'gneJ207': -0.90625}, {'gneJ207': 4}, {'gneJ207': 8}, 
58060.0, {'gneJ207': -1.2633928}, {'gneJ207': 4}, {'gneJ207': 8}, 
58070.0, {'gneJ207': -0.25892857}, {'gneJ207': 1}, {'gneJ207': 2}, 
58080.0, {'gneJ207': -0.4330357}, {'gneJ207': 4}, {'gneJ207': 7}, 
58090.0, {'gneJ207': -0.76339287}, {'gneJ207': 4}, {'gneJ207': 8}, 
58100.0, {'gneJ207': -0.20089285}, {'gneJ207': 2}, {'gneJ207': 3}, 
58110.0, {'gneJ207': -0.19642857}, {'gneJ207': 2}, {'gneJ207': 2}, 
58120.0, {'gneJ207': -0.2857143}, {'gneJ207': 2}, {'gneJ207': 2}, 
58130.0, {'gneJ207': -0.20982143}, {'gneJ207': 1}, {'gneJ207': 2}, 
58140.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 1}, 
58150.0, {'gneJ207': -0.102678575}, {'gneJ207': 1}, {'gneJ207': 1}, 
58160.0, {'gneJ207': -0.15625}, {'gneJ207': 1}, {'gneJ207': 2}, 
58170.0, {'gneJ207': -0.34375}, {'gneJ207': 3}, {'gneJ207': 6}, 
58180.0, {'gneJ207': -0.65625}, {'gneJ207': 4}, {'gneJ207': 8}, 
58190.0, {'gneJ207': -1.1428572}, {'gneJ207': 7}, {'gneJ207': 14}, 
58200.0, {'gneJ207': -1.6919643}, {'gneJ207': 7}, {'gneJ207': 13}, 
58210.0, {'gneJ207': -2.2723215}, {'gneJ207': 7}, {'gneJ207': 13}, 
58220.0, {'gneJ207': -2.8526785}, {'gneJ207': 7}, {'gneJ207': 13}, 
58230.0, {'gneJ207': -3.4330356}, {'gneJ207': 7}, {'gneJ207': 13}, 
58240.0, {'gneJ207': -1.7946428}, {'gneJ207': 4}, {'gneJ207': 7}, 
58250.0, {'gneJ207': -2.111607}, {'gneJ207': 4}, {'gneJ207': 8}, 
58260.0, {'gneJ207': -0.39285713}, {'gneJ207': 1}, {'gneJ207': 4}, 
58270.0, {'gneJ207': -0.116071425}, {'gneJ207': 1}, {'gneJ207': 2}, 
58280.0, {'gneJ207': -0.20535715}, {'gneJ207': 1}, {'gneJ207': 2}, 
58290.0, {'gneJ207': -0.13839285}, {'gneJ207': 1}, {'gneJ207': 1}, 
58300.0, {'gneJ207': -0.017857144}, {'gneJ207': 1}, {'gneJ207': 1}, 
58310.0, {'gneJ207': -0.04910714}, {'gneJ207': 2}, {'gneJ207': 4}, 
58320.0, {'gneJ207': -0.25892857}, {'gneJ207': 4}, {'gneJ207': 7}, 
58330.0, {'gneJ207': -0.12053572}, {'gneJ207': 1}, {'gneJ207': 2}, 
58340.0, {'gneJ207': -0.03125}, {'gneJ207': 1}, {'gneJ207': 2}, 
58350.0, {'gneJ207': -0.013392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
58360.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 1}, 
58370.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
58380.0, {'gneJ207': -0.017857144}, {'gneJ207': 1}, {'gneJ207': 1}, 
58390.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58400.0, {'gneJ207': -0.0625}, {'gneJ207': 2}, {'gneJ207': 5}, 
58410.0, {'gneJ207': -0.3482143}, {'gneJ207': 3}, {'gneJ207': 8}, 
58420.0, {'gneJ207': -0.35267857}, {'gneJ207': 2}, {'gneJ207': 5}, 
58430.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58440.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58450.0, {'gneJ207': -0.013392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
58460.0, {'gneJ207': -0.013392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
58470.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58480.0, {'gneJ207': -0.09821428}, {'gneJ207': 4}, {'gneJ207': 4}, 
58490.0, {'gneJ207': -0.05357143}, {'gneJ207': 1}, {'gneJ207': 1}, 
58500.0, {'gneJ207': -0.13392857}, {'gneJ207': 3}, {'gneJ207': 3}, 
58510.0, {'gneJ207': -0.013392857}, {'gneJ207': 2}, {'gneJ207': 2}, 
58520.0, {'gneJ207': -0.12946428}, {'gneJ207': 3}, {'gneJ207': 5}, 
58530.0, {'gneJ207': -0.18303572}, {'gneJ207': 2}, {'gneJ207': 4}, 
58540.0, {'gneJ207': -0.36160713}, {'gneJ207': 2}, {'gneJ207': 4}, 
58550.0, {'gneJ207': -0.55803573}, {'gneJ207': 3}, {'gneJ207': 6}, 
58560.0, {'gneJ207': -0.07589286}, {'gneJ207': 1}, {'gneJ207': 2}, 
58570.0, {'gneJ207': -0.21875}, {'gneJ207': 3}, {'gneJ207': 6}, 
58580.0, {'gneJ207': -0.45089287}, {'gneJ207': 3}, {'gneJ207': 6}, 
58590.0, {'gneJ207': -0.71875}, {'gneJ207': 3}, {'gneJ207': 6}, 
58600.0, {'gneJ207': -0.98660713}, {'gneJ207': 3}, {'gneJ207': 6}, 
58610.0, {'gneJ207': -1.2857143}, {'gneJ207': 4}, {'gneJ207': 8}, 
58620.0, {'gneJ207': -0.35714287}, {'gneJ207': 2}, {'gneJ207': 4}, 
58630.0, {'gneJ207': -0.51339287}, {'gneJ207': 3}, {'gneJ207': 6}, 
58640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58650.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58660.0, {'gneJ207': -0.026785715}, {'gneJ207': 1}, {'gneJ207': 1}, 
