57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57630.0, {'gneJ207': -0.04017857}, {'gneJ207': 1}, {'gneJ207': 1}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': -0.035714287}, {'gneJ207': 1}, {'gneJ207': 2}, 
57660.0, {'gneJ207': -0.20089285}, {'gneJ207': 3}, {'gneJ207': 7}, 
57670.0, {'gneJ207': -0.04910714}, {'gneJ207': 1}, {'gneJ207': 1}, 
57680.0, {'gneJ207': -0.09375}, {'gneJ207': 1}, {'gneJ207': 1}, 
57690.0, {'gneJ207': -0.20982143}, {'gneJ207': 2}, {'gneJ207': 6}, 
57700.0, {'gneJ207': -0.58928573}, {'gneJ207': 6}, {'gneJ207': 11}, 
57710.0, {'gneJ207': -1.25}, {'gneJ207': 12}, {'gneJ207': 18}, 
57720.0, {'gneJ207': -2.21875}, {'gneJ207': 15}, {'gneJ207': 23}, 
57730.0, {'gneJ207': -1.7901785}, {'gneJ207': 17}, {'gneJ207': 19}, 
57740.0, {'gneJ207': -2.700893}, {'gneJ207': 17}, {'gneJ207': 22}, 
57750.0, {'gneJ207': -3.21875}, {'gneJ207': 15}, {'gneJ207': 21}, 
57760.0, {'gneJ207': -3.7723215}, {'gneJ207': 15}, {'gneJ207': 22}, 
57770.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 26}, 
57780.0, {'gneJ207': -3.924107}, {'gneJ207': 13}, {'gneJ207': 20}, 
57790.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 19}, 
57800.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 17}, 
57810.0, {'gneJ207': -3.9375}, {'gneJ207': 11}, {'gneJ207': 14}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 14}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 16}, 
57840.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 19}, 
57850.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 18}, 
57860.0, {'gneJ207': -4.0}, {'gneJ207': 9}, {'gneJ207': 22}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 23}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 11}, {'gneJ207': 25}, 
57890.0, {'gneJ207': -3.96875}, {'gneJ207': 10}, {'gneJ207': 16}, 
57900.0, {'gneJ207': -3.25}, {'gneJ207': 8}, {'gneJ207': 14}, 
57910.0, {'gneJ207': -1.53125}, {'gneJ207': 6}, {'gneJ207': 8}, 
57920.0, {'gneJ207': -0.9910714}, {'gneJ207': 4}, {'gneJ207': 8}, 
57930.0, {'gneJ207': -1.1651785}, {'gneJ207': 5}, {'gneJ207': 8}, 
57940.0, {'gneJ207': -0.8660714}, {'gneJ207': 3}, {'gneJ207': 6}, 
57950.0, {'gneJ207': -1.1964285}, {'gneJ207': 5}, {'gneJ207': 9}, 
57960.0, {'gneJ207': -0.9151786}, {'gneJ207': 3}, {'gneJ207': 9}, 
57970.0, {'gneJ207': -0.10714286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57980.0, {'gneJ207': -0.04017857}, {'gneJ207': 1}, {'gneJ207': 2}, 
57990.0, {'gneJ207': -0.04464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
58000.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58010.0, {'gneJ207': -0.026785715}, {'gneJ207': 1}, {'gneJ207': 1}, 
58020.0, {'gneJ207': -0.102678575}, {'gneJ207': 1}, {'gneJ207': 2}, 
58030.0, {'gneJ207': -0.19196428}, {'gneJ207': 1}, {'gneJ207': 2}, 
58040.0, {'gneJ207': -0.35714287}, {'gneJ207': 3}, {'gneJ207': 5}, 
58050.0, {'gneJ207': -0.6651786}, {'gneJ207': 4}, {'gneJ207': 7}, 
58060.0, {'gneJ207': -0.084821425}, {'gneJ207': 1}, {'gneJ207': 1}, 
58070.0, {'gneJ207': -0.14285715}, {'gneJ207': 1}, {'gneJ207': 2}, 
58080.0, {'gneJ207': -0.34375}, {'gneJ207': 3}, {'gneJ207': 6}, 
58090.0, {'gneJ207': -0.02232143}, {'gneJ207': 1}, {'gneJ207': 1}, 
58100.0, {'gneJ207': -0.06696428}, {'gneJ207': 1}, {'gneJ207': 1}, 
58110.0, {'gneJ207': -0.017857144}, {'gneJ207': 1}, {'gneJ207': 2}, 
