57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57660.0, {'gneJ207': -0.08928572}, {'gneJ207': 2}, {'gneJ207': 5}, 
57670.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57680.0, {'gneJ207': -0.02232143}, {'gneJ207': 1}, {'gneJ207': 2}, 
57690.0, {'gneJ207': -0.084821425}, {'gneJ207': 2}, {'gneJ207': 4}, 
57700.0, {'gneJ207': -0.24553572}, {'gneJ207': 3}, {'gneJ207': 5}, 
57710.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57720.0, {'gneJ207': -0.10714286}, {'gneJ207': 4}, {'gneJ207': 5}, 
57730.0, {'gneJ207': -0.6026786}, {'gneJ207': 11}, {'gneJ207': 16}, 
57740.0, {'gneJ207': -0.86160713}, {'gneJ207': 14}, {'gneJ207': 15}, 
57750.0, {'gneJ207': -1.1383928}, {'gneJ207': 13}, {'gneJ207': 15}, 
57760.0, {'gneJ207': -1.3169643}, {'gneJ207': 10}, {'gneJ207': 13}, 
57770.0, {'gneJ207': -1.5758928}, {'gneJ207': 10}, {'gneJ207': 13}, 
57780.0, {'gneJ207': -1.96875}, {'gneJ207': 10}, {'gneJ207': 12}, 
57790.0, {'gneJ207': -2.5580356}, {'gneJ207': 13}, {'gneJ207': 15}, 
57800.0, {'gneJ207': -3.2455356}, {'gneJ207': 13}, {'gneJ207': 16}, 
57810.0, {'gneJ207': -3.6160715}, {'gneJ207': 14}, {'gneJ207': 15}, 
57820.0, {'gneJ207': -4.0}, {'gneJ207': 14}, {'gneJ207': 16}, 
57830.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 15}, 
57840.0, {'gneJ207': -3.6607144}, {'gneJ207': 12}, {'gneJ207': 12}, 
57850.0, {'gneJ207': -3.1785715}, {'gneJ207': 10}, {'gneJ207': 12}, 
57860.0, {'gneJ207': -3.8125}, {'gneJ207': 11}, {'gneJ207': 16}, 
57870.0, {'gneJ207': -4.0}, {'gneJ207': 13}, {'gneJ207': 19}, 
57880.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 19}, 
57890.0, {'gneJ207': -4.0}, {'gneJ207': 12}, {'gneJ207': 19}, 
57900.0, {'gneJ207': -4.0}, {'gneJ207': 10}, {'gneJ207': 17}, 
57910.0, {'gneJ207': -3.2544644}, {'gneJ207': 8}, {'gneJ207': 10}, 
57920.0, {'gneJ207': -2.2455356}, {'gneJ207': 6}, {'gneJ207': 8}, 
57930.0, {'gneJ207': -1.6607143}, {'gneJ207': 5}, {'gneJ207': 5}, 
57940.0, {'gneJ207': -0.75}, {'gneJ207': 2}, {'gneJ207': 2}, 
57950.0, {'gneJ207': -0.89285713}, {'gneJ207': 5}, {'gneJ207': 6}, 
57960.0, {'gneJ207': -1.2098215}, {'gneJ207': 6}, {'gneJ207': 8}, 
57970.0, {'gneJ207': -1.6160715}, {'gneJ207': 6}, {'gneJ207': 10}, 
57980.0, {'gneJ207': -0.96428573}, {'gneJ207': 4}, {'gneJ207': 9}, 
57990.0, {'gneJ207': -0.36160713}, {'gneJ207': 2}, {'gneJ207': 3}, 
58000.0, {'gneJ207': -0.45982143}, {'gneJ207': 3}, {'gneJ207': 4}, 
