57610.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57620.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
57630.0, {'gneJ207': -0.071428575}, {'gneJ207': 1}, {'gneJ207': 2}, 
57640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57650.0, {'gneJ207': -0.05357143}, {'gneJ207': 1}, {'gneJ207': 3}, 
57660.0, {'gneJ207': -0.2857143}, {'gneJ207': 3}, {'gneJ207': 9}, 
57670.0, {'gneJ207': -0.4732143}, {'gneJ207': 3}, {'gneJ207': 7}, 
57680.0, {'gneJ207': -0.77678573}, {'gneJ207': 4}, {'gneJ207': 9}, 
57690.0, {'gneJ207': -1.3571428}, {'gneJ207': 6}, {'gneJ207': 17}, 
57700.0, {'gneJ207': -2.0848215}, {'gneJ207': 10}, {'gneJ207': 23}, 
57710.0, {'gneJ207': -1.6473215}, {'gneJ207': 10}, {'gneJ207': 19}, 
57720.0, {'gneJ207': -1.2767857}, {'gneJ207': 13}, {'gneJ207': 13}, 
57730.0, {'gneJ207': -1.5044643}, {'gneJ207': 12}, {'gneJ207': 14}, 
57740.0, {'gneJ207': -2.174107}, {'gneJ207': 13}, {'gneJ207': 17}, 
57750.0, {'gneJ207': -2.700893}, {'gneJ207': 12}, {'gneJ207': 18}, 
57760.0, {'gneJ207': -3.1651785}, {'gneJ207': 12}, {'gneJ207': 17}, 
57770.0, {'gneJ207': -3.169643}, {'gneJ207': 9}, {'gneJ207': 18}, 
57780.0, {'gneJ207': -3.5267856}, {'gneJ207': 8}, {'gneJ207': 17}, 
57790.0, {'gneJ207': -3.9330356}, {'gneJ207': 7}, {'gneJ207': 16}, 
57800.0, {'gneJ207': -2.763393}, {'gneJ207': 6}, {'gneJ207': 8}, 
57810.0, {'gneJ207': -2.638393}, {'gneJ207': 5}, {'gneJ207': 8}, 
57820.0, {'gneJ207': -1.9598215}, {'gneJ207': 3}, {'gneJ207': 7}, 
57830.0, {'gneJ207': -0.75}, {'gneJ207': 3}, {'gneJ207': 6}, 
57840.0, {'gneJ207': -1.0758928}, {'gneJ207': 5}, {'gneJ207': 10}, 
57850.0, {'gneJ207': -0.11160714}, {'gneJ207': 1}, {'gneJ207': 2}, 
57860.0, {'gneJ207': -0.15625}, {'gneJ207': 3}, {'gneJ207': 5}, 
57870.0, {'gneJ207': -0.41964287}, {'gneJ207': 4}, {'gneJ207': 6}, 
57880.0, {'gneJ207': -0.084821425}, {'gneJ207': 1}, {'gneJ207': 1}, 
57890.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57900.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57910.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57920.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57930.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57940.0, {'gneJ207': -0.04910714}, {'gneJ207': 1}, {'gneJ207': 1}, 
57950.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57960.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57970.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
57980.0, {'gneJ207': -0.004464286}, {'gneJ207': 1}, {'gneJ207': 1}, 
57990.0, {'gneJ207': -0.116071425}, {'gneJ207': 2}, {'gneJ207': 3}, 
58000.0, {'gneJ207': -0.26339287}, {'gneJ207': 2}, {'gneJ207': 4}, 
58010.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 1}, 
58020.0, {'gneJ207': -0.03125}, {'gneJ207': 1}, {'gneJ207': 1}, 
58030.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58040.0, {'gneJ207': -0.035714287}, {'gneJ207': 1}, {'gneJ207': 3}, 
58050.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58060.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58070.0, {'gneJ207': -0.017857144}, {'gneJ207': 1}, {'gneJ207': 1}, 
58080.0, {'gneJ207': -0.04464286}, {'gneJ207': 1}, {'gneJ207': 2}, 
58090.0, {'gneJ207': -0.13392857}, {'gneJ207': 1}, {'gneJ207': 2}, 
58100.0, {'gneJ207': -0.22321428}, {'gneJ207': 1}, {'gneJ207': 2}, 
58110.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
58120.0, {'gneJ207': -0.026785715}, {'gneJ207': 1}, {'gneJ207': 1}, 
58130.0, {'gneJ207': -0.013392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
58140.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
58150.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58160.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
58170.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58180.0, {'gneJ207': -0.02232143}, {'gneJ207': 1}, {'gneJ207': 1}, 
58190.0, {'gneJ207': -0.013392857}, {'gneJ207': 1}, {'gneJ207': 1}, 
58200.0, {'gneJ207': -0.08035714}, {'gneJ207': 1}, {'gneJ207': 2}, 
58210.0, {'gneJ207': -0.16964285}, {'gneJ207': 1}, {'gneJ207': 2}, 
58220.0, {'gneJ207': -0.12946428}, {'gneJ207': 1}, {'gneJ207': 2}, 
58230.0, {'gneJ207': -0.084821425}, {'gneJ207': 1}, {'gneJ207': 2}, 
58240.0, {'gneJ207': -0.11160714}, {'gneJ207': 1}, {'gneJ207': 2}, 
58250.0, {'gneJ207': -0.19196428}, {'gneJ207': 1}, {'gneJ207': 3}, 
58260.0, {'gneJ207': -0.375}, {'gneJ207': 3}, {'gneJ207': 8}, 
58270.0, {'gneJ207': -0.7098214}, {'gneJ207': 4}, {'gneJ207': 9}, 
58280.0, {'gneJ207': -0.09821428}, {'gneJ207': 2}, {'gneJ207': 3}, 
58290.0, {'gneJ207': -0.102678575}, {'gneJ207': 2}, {'gneJ207': 2}, 
58300.0, {'gneJ207': -0.09375}, {'gneJ207': 1}, {'gneJ207': 1}, 
58310.0, {'gneJ207': -0.084821425}, {'gneJ207': 2}, {'gneJ207': 5}, 
58320.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58330.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58340.0, {'gneJ207': -0.05357143}, {'gneJ207': 2}, {'gneJ207': 3}, 
58350.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
58360.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58370.0, {'gneJ207': -0.084821425}, {'gneJ207': 1}, {'gneJ207': 3}, 
58380.0, {'gneJ207': -0.06696428}, {'gneJ207': 1}, {'gneJ207': 2}, 
58390.0, {'gneJ207': -0.2857143}, {'gneJ207': 3}, {'gneJ207': 7}, 
58400.0, {'gneJ207': -0.71875}, {'gneJ207': 4}, {'gneJ207': 12}, 
58410.0, {'gneJ207': -1.3616072}, {'gneJ207': 6}, {'gneJ207': 16}, 
58420.0, {'gneJ207': -1.3348215}, {'gneJ207': 5}, {'gneJ207': 13}, 
58430.0, {'gneJ207': -0.16964285}, {'gneJ207': 2}, {'gneJ207': 2}, 
58440.0, {'gneJ207': -0.03125}, {'gneJ207': 1}, {'gneJ207': 1}, 
58450.0, {'gneJ207': -0.08928572}, {'gneJ207': 1}, {'gneJ207': 2}, 
58460.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58470.0, {'gneJ207': -0.07589286}, {'gneJ207': 3}, {'gneJ207': 4}, 
58480.0, {'gneJ207': -0.0625}, {'gneJ207': 1}, {'gneJ207': 2}, 
58490.0, {'gneJ207': -0.058035713}, {'gneJ207': 1}, {'gneJ207': 1}, 
58500.0, {'gneJ207': -0.102678575}, {'gneJ207': 1}, {'gneJ207': 1}, 
58510.0, {'gneJ207': -0.16071428}, {'gneJ207': 1}, {'gneJ207': 2}, 
58520.0, {'gneJ207': -0.19196428}, {'gneJ207': 1}, {'gneJ207': 1}, 
58530.0, {'gneJ207': -0.125}, {'gneJ207': 4}, {'gneJ207': 5}, 
58540.0, {'gneJ207': -0.19642857}, {'gneJ207': 2}, {'gneJ207': 3}, 
58550.0, {'gneJ207': -0.35714287}, {'gneJ207': 3}, {'gneJ207': 5}, 
58560.0, {'gneJ207': -0.084821425}, {'gneJ207': 1}, {'gneJ207': 2}, 
58570.0, {'gneJ207': -0.0625}, {'gneJ207': 1}, {'gneJ207': 1}, 
58580.0, {'gneJ207': -0.10714286}, {'gneJ207': 1}, {'gneJ207': 1}, 
58590.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58600.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58610.0, {'gneJ207': -0.008928572}, {'gneJ207': 1}, {'gneJ207': 1}, 
58620.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58630.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58640.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58650.0, {'gneJ207': -0.04017857}, {'gneJ207': 1}, {'gneJ207': 3}, 
58660.0, {'gneJ207': -0.20089285}, {'gneJ207': 3}, {'gneJ207': 5}, 
58670.0, {'gneJ207': -0.46875}, {'gneJ207': 3}, {'gneJ207': 6}, 
58680.0, {'gneJ207': -0.6473214}, {'gneJ207': 3}, {'gneJ207': 5}, 
58690.0, {'gneJ207': 0.0}, {'gneJ207': 0}, {'gneJ207': 0}, 
58700.0, {'gneJ207': -0.026785715}, {'gneJ207': 2}, {'gneJ207': 2}, 
